"tag","coreID","sp","status.at.coring","1777","1778","1779","1780","1781","1782","1783","1784","1785","1786","1787","1788","1789","1790","1791","1792","1793","1794","1795","1796","1797","1798","1799","1800","1801","1802","1803","1804","1805","1806","1807","1808","1809","1810","1811","1812","1813","1814","1815","1816","1817","1818","1819","1820","1821","1822","1823","1824","1825","1826","1827","1828","1829","1830","1831","1832","1833","1834","1835","1836","1837","1838","1839","1840","1841","1842","1843","1844","1845","1846","1847","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
70421,"70421","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156,1.89,1.72,1.012,1.006,1.378,1.414,1.744,1.17,1.246,1.714,1.234,1.094,0.88,0.468,1.064,1.142,1.354,1.414,1.272,1.036,0.686,0.554,0.454,0.492,0.412,0.346,0.474,0.512,0.372,0.646,0.792,1.258,1.128,1.682,1.736,1.638,1.82,2.228,2.73,1.984,2.41,2.174,2.454,2.612,2.122,2.542,2.116,2.574,2.332,2.114,1.934,2.774,3.038,2.86,3.31,2.518,2.074,2.146,2.118,2.852,2.816,2.594,2.646,3.214,3.204,3.258,3.076,2.53,2.914,2.81,4.032,3.476,4.288,3.068,3.39,3.302,3.06,2.988,2.952,3.054,2.57,2.818,3.034,4,4.21,3.136,2.726,2.892,3.18,3.17,3.504,2.418,3.286,2.746,2.204,1.86,1.908,1.868,1.99,1.842,2.492,2.474,2.192,2.112,2.372,2.018,2.262,2.332,2.57,2.528,2.064,1.726,2.11,2.22,2.286,2.396,2.534,2.266,2.26,2.61,2.354,2.406,2.72,2.982,NA,NA,NA,NA,NA,NA,NA,NA
70502,"70502","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.442,0.402,0.418,0.528,0.65,0.932,0.874,0.482,0.462,0.344,0.314,0.206,0.296,0.994,1.474,1.574,1.7,2.152,2.742,1.078,1.042,0.814,1.006,0.838,0.604,0.476,0.542,0.316,0.352,0.282,0.468,0.4,0.598,0.482,1.028,0.558,0.85,0.92,1.232,1.106,0.954,1.166,2.24,3.666,3.394,2.632,2.904,2.37,2.308,2.578,3.348,3.506,2.624,3.922,2.786,4.332,4.184,3.886,3.87,3.932,4.018,3.996,2.882,2.47,1.516,1.622,1.434,1.418,1.42,1.096,1.518,2.15,2.256,2.678,1.744,1.36,1.856,2.474,2.804,2.242,2.684,2.158,2.502,2.366,1.986,1.95,1.606,1.566,1.298,1.456,2.72,3.258,1.98,1.268,1.86,1.648,1.522,1.992,1.798,1.72,2.026,1.804,1.576,1.394,1.286,1.3,1.334,1.292,2.22,1.784,1.196,1.162,1.59,1.182,1.2,1.134,1.612,1.348,1.002,0.892,1.24,0.914,0.846,0.894,1.028,0.936,0.952,0.974,0.866,0.92,1.012,0.976,NA,NA,NA,NA,NA,NA,NA,NA
72140,"72140","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.126,2.654,3.472,3.812,2.772,2.144,3.018,2.912,2.672,3.098,2.696,2.686,2.44,2.654,2.876,3.002,3.48,2.348,3.224,2.78,2.802,2.49,2.864,2.278,1.896,2.172,2.812,2.328,2.454,1.878,2.042,1.768,2.056,2.274,2.212,1.412,2.186,2.094,2.532,2.338,2.59,2.28,2.352,2.402,2.538,2.708,2.07,2.39,3.272,2.05,2.792,3.058,3.058,2.678,2.75,2.266,2.954,2.2,2.882,4.036,2.938,3.342,3.406,3.26,3.19,3.676,2.494,2.808,NA,NA,NA,NA,NA,NA,NA,NA
72396,"72396","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.212,1.782,2.132,1.9,1.61,1.43,1.604,1.556,1.274,1.232,1.708,1.892,2.424,2.434,2.052,2.62,2.872,2.6,2.108,1.92,2.784,2.028,1.91,1.76,1.892,2.192,2.31,2.188,2.178,2.34,1.906,2.48,4.062,5.544,3.576,4.31,5.116,3.958,3.3,4.136,3.948,4.264,5.316,6.706,5.64,5.252,4.368,3.718,4.116,4.276,4.464,4.54,3.528,3.868,4.28,4.288,3.758,3.412,3.364,3.984,4.682,4.564,3.388,3.674,3.51,4.194,3.088,3.418,4.128,4.836,3.796,3.522,2.832,4.08,3.13,4.044,3.932,5.104,5.226,4.556,4.166,3.256,3.604,3.452,3.718,NA,NA,NA,NA,NA,NA,NA,NA
80233,"80233","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.244,4.76,4.782,3.514,3.648,2.85,2.742,2.636,3.95,3.286,3.17,3.986,4,3.556,3.576,4.172,3.846,3.384,4.108,2.804,4.272,2.528,2.352,2.936,3.742,3.41,2.746,3.288,2.456,2.444,2.654,3.298,3.436,4.264,4.506,4.1,4.204,4.372,2.646,2.63,2.378,1.966,2.92,2.234,2.228,3.55,2.732,2.424,2.546,2.696,2.816,2.242,3.708,3.978,4.52,2.242,2.174,3.25,3.056,2.456,2.678,2.778,2.194,2.458,4.046,5.47,3.324,1.73,1.828,2.48,1.798,1.92,1.924,1.858,3.32,2.356,2.494,1.842,1.618,2.118,1.872,1.52,1.424,2.108,1.642,1.42,1.752,1.65,2.096,1.584,1.296,1.798,1.972,1.306,1.466,1.734,1.566,1.968,1.946,2.184,1.742,1.738,1.128,1.474,1.796,1.716,NA,NA,NA,NA,NA,NA,NA,NA
80235,"80235","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.492,2.662,4.976,3.676,2.478,1.852,1.522,2.774,1.928,1.756,2.334,2.492,2.322,2.35,1.826,1.946,1.896,2.06,2.514,3.056,2.798,2.852,2.692,2.428,2.76,2.608,2.364,2.14,1.868,1.25,1.698,1.744,1.546,2.016,2.11,1.512,1.312,2.18,1.51,3.174,4.346,6.488,6.856,7.96,8.64,6.778,5.706,4.126,3.604,2.656,3.244,4.888,4.582,4.668,2.934,2.934,3.726,3.58,2.996,4.182,3.246,3.77,3.042,3.44,2.944,2.068,2.546,2.566,2.018,3.112,2.83,2.022,2.012,2.766,2.216,2.536,1.922,2.62,2.33,3.022,1.842,2.724,2.092,1.762,2.33,1.804,1.93,2.17,2.144,1.578,1.612,1.63,1.686,NA,NA,NA,NA,NA,NA,NA,NA
80316,"80316","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.674,5.17,4.254,3.848,4.724,5.606,3.786,4.71,3.824,3.954,4.718,5.486,5.21,3.786,4.492,3.19,4.086,2.95,4.028,4.232,4.83,4.78,3.77,4.424,4.006,3.882,3.556,2.404,2.554,2.098,1.94,1.004,1.322,2.798,3.464,3.07,2.984,2.99,3.59,5.086,5.536,4.562,4.448,4.606,5.84,5.198,3.69,3.392,3.788,3.642,3.656,4.664,5.116,6.254,4.468,2.706,3.154,2.556,3.494,3.752,3.506,3.168,2.546,2.312,2.028,1.936,2.43,2.23,2.27,2.192,2.066,2.126,1.516,1.826,2.134,2.694,2.212,2.274,1.944,1.538,1.29,1.258,1.342,0.952,1.518,1.532,1.226,1.326,1.368,1.268,1.412,3.622,3.828,NA,NA,NA,NA,NA,NA,NA,NA
80330,"80330","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.774,0.456,0.892,1.306,1.694,0.78,0.354,0.298,0.498,0.328,0.174,0.104,0.114,0.066,0.126,0.104,0.192,0.24,0.304,0.342,0.272,0.38,0.744,0.668,1.104,1.782,1.056,1.364,1.352,1.734,1.86,3.062,3.304,2.486,2.476,2.59,2.066,2.37,2.17,2.298,2.13,2.558,3.466,2.898,2.548,2.904,3.04,2.12,1.844,2.134,2.24,2.398,2.132,2.24,2.262,2.474,2.668,2.324,2.324,2.994,3.594,3.156,4.196,3.172,4.286,3.854,3.308,3.046,3.05,2.332,2.116,2.02,2.332,2.58,2.306,2.148,1.894,2.062,2.224,2.368,2.238,1.828,2.162,1.984,1.362,1.694,1.722,1.872,1.868,1.712,1.972,1.778,1.514,1.532,2.412,1.772,2.056,1.814,1.808,1.672,1.608,1.212,1.566,1.612,1.722,1.628,1.706,1.686,1.596,1.334,1.324,1.326,1.616,1.81,NA,NA,NA,NA,NA,NA,NA,NA
80491,"80491","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.716,2.15,2.474,2.372,1.592,1.456,1.384,0.892,1.458,1.354,1.462,1.756,1.624,1.712,1.39,1.914,2.058,2.546,2.652,1.94,2.84,2.314,2.1,2.64,3.586,4.744,3.3,3.684,2.748,1.828,2.794,2.66,2.266,2.022,2.726,2.246,1.838,2.378,1.74,1.728,1.564,1.282,1.492,1.15,1.074,2.008,2.344,3.372,2.994,2.21,2.364,2.466,2.598,2.262,3.166,2.828,2.97,3.664,4.12,4.13,2.998,2.302,2.032,1.66,3.364,3.808,3.212,2.806,2.996,3.226,3.51,3.592,3.61,2.846,3.324,2.786,1.72,1.76,1.882,2.098,2.378,1.914,2.966,3.638,2.68,2.138,2.598,2.188,2.596,2.6,2.526,2.186,1.888,1.746,2.292,2.408,2.15,2.876,2.914,2.684,3.014,2.272,1.976,2.218,2.808,2.306,NA,NA,NA,NA,NA,NA,NA,NA
82115,"82115","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,1.142,1.18,0.94,1.676,1.73,0.796,1.138,0.91,1.43,1.272,1.352,1.234,1.288,1.166,0.972,0.936,0.954,1.062,0.862,0.924,1.294,1.68,1.438,1.27,1.346,1.584,1.832,1.502,1.156,1.066,0.862,1.108,1.176,1.26,1.058,1.278,1.062,0.804,1.212,1.052,0.89,0.984,0.742,1.026,1.166,1.172,1.176,0.854,1.18,0.992,1.142,0.976,1.112,1.582,1.086,1.054,1.19,1.52,0.926,0.796,0.62,0.702,0.442,0.434,0.652,0.51,0.72,0.208,0.326,0.662,0.758,0.89,1.106,0.954,0.604,NA,NA,NA,NA,NA,NA,NA,NA
82138,"82138","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.134,4.722,5.72,4.204,4.024,3.832,3.492,4.22,3.952,3.872,4.388,3.548,3.138,2.59,2.632,4.42,5.274,4.404,6.614,7.496,3.206,2.792,3.018,3.5,3.838,4.656,4.394,4.424,4.632,4.128,4.986,4.014,5.614,4.83,5.894,5.724,5.406,4.12,6.06,4.466,5.232,6.524,5.162,6.456,6.98,5.292,4.594,4.178,3.842,5.228,NA,NA,NA,NA,NA,NA,NA,NA
82228,"82228A","quru","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.394,1.199,1.22,0.9,1.651,1.062,1.3,1.487,1.825,1.627,1.042,0.998,0.882,0.749,1.157,1.4,1.188,0.988,1.437,1.374,1.382,0.963,1.106,1.363,1.684,1.762,1.724,2.127,2.109,2.327,2.488,2.335,2.019,1.806,1.92,2.174,2.504,2.639,2.679,1.908,2.877,3.503,4.272,3.196,2.556,2.783,2.97,2.711,3.711,4.514,4.169,4.333,4.325,5.313,5.576,5.14,4.882,5.408,3.871,6.413,4.158,3.832,4.164,5.043,4.033,4.295,3.797,3.806,3.824,3.643,2.304,4.262,3.069,3.734,4.789,3.62,4.813,3.938,3.715,2.856,3.505,3.152,5.762,4.656,4.113,3.057,2.283,1.785,1.246,0.55,NA
90529,"90529","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.736,1.83,2.522,1.954,20.986,1.746,1.528,1.286,1.228,0.81,0.774,0.696,0.632,0.658,0.998,1.036,0.734,0.452,0.528,0.726,0.818,0.974,0.996,0.952,0.802,1.16,1.228,1.288,2.012,1.39,1.644,1.158,1.494,1.568,1.772,1.918,2.078,2.484,2.662,1.962,2.408,2.05,1.882,1.978,1.864,2.476,1.762,0.93,1.816,1.99,0.71,0.752,0.744,0.722,0.852,1.028,1.082,1.048,0.942,0.916,0.928,0.756,1.026,1.076,1.33,1.178,1.036,1,1.118,1.146,1,1.648,1.63,1.274,1.41,1.426,1.488,1.318,1.416,1.648,NA,NA,NA,NA,NA,NA,NA,NA
92250,"92250A","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,0.678,0.493,0.485,0.393,0.355,0.219,0.242,0.297,0.318,0.451,0.449,0.302,0.385,0.342,0.494,0.405,0.34,0.329,0.269,0.347,0.644,0.525,0.358,0.293,0.405,0.563,0.509,0.654,0.659,0.642,0.74,0.715,0.788,0.623,0.732,0.654,0.554,0.509,0.61,0.523,0.573,0.585,0.61,0.707,0.664,0.565,0.41,0.367,0.248,0.403,0.484,0.465,0.692,0.469,0.305,0.554,0.514,0.527,0.472,0.475,0.587,0.484,0.487,0.389,0.26,0.239,0.29,0.419,0.48,0.444,0.296,0.319,0.433,0.416,0.461,0.443,0.313,0.347,0.225,0.241,0.208,0.242,0.343,0.36,0.456,NA,NA,NA,NA,NA,NA,NA
100540,"100540","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,1.328,3.826,2.13,2.85,2.454,2.264,3.14,2.906,3.334,3.16,3.25,3.192,3.308,4.288,3.666,4.752,5.32,3.992,4.326,4.156,3.996,3.526,3.098,3.222,3.244,2.596,2.654,1.81,1.528,1.524,1.376,1.014,1.266,1.022,0.974,1.256,1.67,1.328,1.182,1.186,1.134,1.014,0.986,1.28,1.298,0.986,1.028,0.638,0.872,0.928,0.528,0.836,0.676,0.722,0.99,0.878,0.558,0.528,0.836,0.73,0.78,0.88,1.074,1.016,0.958,0.622,0.798,0.486,0.614,1.08,0.936,0.762,1.1,0.976,0.76,0.84,0.876,1.316,NA,NA,NA,NA,NA,NA,NA,NA
100552,"100552","quru","alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.236,2.232,3.374,3.844,3.246,4.394,2.424,3.912,3.566,2.544,2.666,2.706,2.104,1.748,2.342,2.984,3.09,3.662,2.184,1.672,2.352,2.324,2.47,2.608,2.016,2.934,1.928,2.162,1.53,1.4,1.44,1.548,1.352,1.332,1.214,1.346,1.364,1.478,1.196,1.332,2.536,1.204,1.126,0.858,0.774,0.704,1.05,0.678,0.852,0.662,0.552,0.544,0.456,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
