"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008"
"102240","1",13177,"1022","caovl","Carya ovalis",184.300003051758,420.899993896484,"1.3",75.0999984741211,NA,"A","2008-06-30"
"102241","1",13178,"1022","qual","Quercus alba",187.800003051758,425.700012207031,"1.3",300.100006103516,NA,"A","2008-06-30"
"102242","1",13179,"1022","cagl","Carya glabra",184.899993896484,425.399993896484,"1.3",62.0999984741211,NA,"A","2008-06-30"
"102243","1",13180,"1022","cagl","Carya glabra",181.899993896484,429.100006103516,"1.3",61.9000015258789,NA,"A","2008-06-30"
"102244","1",13181,"1022","quve","Quercus velutina",182,423.899993896484,"1.3",545.700012207031,NA,"A","2008-06-30"
"102246","1",13183,"1022","cato","Carya tomentosa",197.5,423.5,"1.3",56.0999984741211,NA,"A","2008-06-30"
"102247","1",13184,"1022","quve","Quercus velutina",199,422.600006103516,"1.3",769.099975585938,NA,"A","2008-06-30"
"102248","1",13185,"1022","amar","Amelanchier arborea",199.899993896484,421,"1.3",128.899993896484,NA,"A","2008-06-30"
"102249","1",13186,"1022","cato","Carya tomentosa",199.800003051758,426.600006103516,"1.3",167.899993896484,NA,"A","2008-06-30"
"102250","1",13187,"1022","cato","Carya tomentosa",192,430.200012207031,"1.3",106.5,NA,"A","2008-06-30"
"102251","1",13188,"1022","ceca","Cercis canadensis",193.699996948242,432.799987792969,"1.2",57.2000007629395,"A,P","A","2008-06-30"
"102252","1",13189,"1022","qual","Quercus alba",194.199996948242,432.700012207031,"1.3",434.700012207031,NA,"A","2008-06-30"
"102253","1",13190,"1022","nysy","Nyssa sylvatica",195.800003051758,430.600006103516,"1.3",54.4000015258789,NA,"A","2008-06-30"
"102256","1",13193,"1022","cagl","Carya glabra",196.600006103516,434.600006103516,"1.3",83.1999969482422,NA,"A","2008-06-30"
"102257","1",13194,"1022","pist","Pinus strobus",193.300003051758,437.5,"1.3",146.100006103516,NA,"A","2008-06-30"
"102258","1",13195,"1022","qual","Quercus alba",190.300003051758,437.399993896484,"1.3",418.200012207031,NA,"A","2008-06-30"
"102259","1",13196,"1022","caco","Carya cordiformis",182.199996948242,431,"1.3",89.1999969482422,NA,"A","2008-06-30"
"102260","1",13197,"1022","fram","Fraxinus americana",183.300003051758,433.100006103516,"1.3",109,NA,"A","2008-06-30"
"102261","1",13198,"1022","qual","Quercus alba",185.300003051758,440,"1.3",638.5,NA,"A","2008-06-30"
"102262","1",13199,"1022","qual","Quercus alba",181.800003051758,440,"1.3",516.099975585938,NA,"A","2008-06-30"
"102264","1",13201,"1022","qual","Quercus alba",181.5,434.200012207031,"1.3",385.200012207031,NA,"A","2008-06-30"
"102266","1",13203,"1023","fram","Fraxinus americana",187.800003051758,442.899993896484,"1.3",85,NA,"A","2008-06-30"
"102267","1",13204,"1023","ceca","Cercis canadensis",188.600006103516,447.399993896484,"1.3",51.7999992370605,NA,"A","2008-06-30"
"102268","1",13205,"1023","fram","Fraxinus americana",184.300003051758,448.600006103516,"1.3",52.5999984741211,NA,"A","2008-06-30"
"102270","1",13207,"1023","pist","Pinus strobus",191.399993896484,442.100006103516,"1.3",99.3000030517578,"L","A","2008-06-30"
"102271","1",13208,"1023","qual","Quercus alba",193,442.5,"1.3",723,NA,"A","2008-06-30"
"102273","1",13209,"1023","pist","Pinus strobus",193.800003051758,440.700012207031,"1.3",219.199996948242,"M","A","2008-06-30"
"102273","2",33843,"1023","pist","Pinus strobus",193.800003051758,440.700012207031,"1.3",53.5,"S,lost","A","2008-06-30"
"102274","1",13210,"1023","qupr","Quercus prinus",198.600006103516,443.299987792969,"1.3",708.799987792969,NA,"A","2008-06-30"
"102275","1",13211,"1023","ceca","Cercis canadensis",195.100006103516,445,"1.1",112.099998474121,"A,C,L","A","2008-06-30"
"102276","1",13212,"1023","ceca","Cercis canadensis",193.800003051758,446.799987792969,"1.3",62.9000015258789,NA,"A","2008-06-30"
"102278","1",13214,"1023","ceca","Cercis canadensis",190.100006103516,447,"1.3",60,NA,"A","2008-06-30"
"102279","1",13215,"1023","pist","Pinus strobus",194.699996948242,451.799987792969,"1.3",331,NA,"A","2008-06-30"
"102280","1",13216,"1023","ceca","Cercis canadensis",199.300003051758,450.899993896484,"1.3",88,NA,"A","2008-06-30"
"102281","1",13217,"1023","cagl","Carya glabra",194.899993896484,455.200012207031,"1.3",126.5,NA,"A","2008-06-30"
"102283","1",13219,"1023","litu","Liriodendron tulipifera",198.699996948242,460,"1.3",147.300003051758,NA,"A","2008-06-30"
"102284","1",13220,"1023","pist","Pinus strobus",191,456.299987792969,"1.3",323,NA,"A","2008-06-30"
"102288","1",13224,"1023","litu","Liriodendron tulipifera",183.899993896484,451.100006103516,"1.3",277,NA,"A","2008-06-30"
"102290","1",13226,"1023","nysy","Nyssa sylvatica",189.199996948242,451.799987792969,"1.3",73,NA,"A","2008-06-30"
"102291","1",13227,"1023","cato","Carya tomentosa",183.800003051758,454,"1.3",174.300003051758,NA,"A","2008-06-30"
"102299","1",13235,"1023","litu","Liriodendron tulipifera",182.899993896484,453.600006103516,"1.3",576.599975585938,NA,"A","2008-06-30"
"102301","1",13237,"1024","caovl","Carya ovalis",180.699996948242,463.399993896484,"1.3",311,NA,"A","2008-06-30"
"102302","1",13238,"1024","cagl","Carya glabra",187.399993896484,462.200012207031,"1.3",50,NA,"A","2008-06-30"
"102303","1",13239,"1024","quve","Quercus velutina",188.199996948242,460.899993896484,"1.3",857,NA,"A","2008-06-30"
"102304","1",13240,"1024","vipr","Viburnum prunifolium",189.100006103516,462.799987792969,"1.2",51.4000015258789,"A","A","2008-06-30"
"102305","1",13241,"1024","amar","Amelanchier arborea",189,463.799987792969,"1.3",89,NA,"A","2008-06-30"
"102306","1",13242,"1024","cagl","Carya glabra",190.199996948242,467.100006103516,"1.3",190,NA,"A","2008-06-30"
"102307","1",13243,"1024","cagl","Carya glabra",187.199996948242,468.899993896484,"1.3",405.799987792969,NA,"A","2008-06-30"
"102309","1",13245,"1024","cagl","Carya glabra",185.199996948242,466.200012207031,"1.3",57,NA,"A","2008-06-30"
"102310","1",13246,"1024","qual","Quercus alba",191,461.5,"1.3",444,NA,"A","2008-06-30"
"102313","1",13249,"1024","quve","Quercus velutina",199.5,461.799987792969,"1.3",707.900024414062,NA,"A","2008-06-30"
"102314","1",13250,"1024","nysy","Nyssa sylvatica",198.699996948242,469.799987792969,"1.3",106.800003051758,NA,"A","2008-06-30"
"102316","1",13252,"1024","cagl","Carya glabra",193.5,475.100006103516,"1.3",191.899993896484,NA,"A","2008-06-30"
"102318","1",13254,"1024","cofl","Cornus florida",194.699996948242,471.100006103516,"1.3",70,NA,"A","2008-06-30"
"102319","1",13255,"1024","quve","Quercus velutina",198.800003051758,470.600006103516,"1.3",651,NA,"A","2008-06-30"
"102320","1",13256,"1024","acru","Acer rubrum",196.600006103516,476.700012207031,"1.3",75.4000015258789,"L","A","2008-06-30"
"102321","1",13257,"1024","vipr","Viburnum prunifolium",194,478.600006103516,"1.3",71.0999984741211,NA,"A","2008-06-30"
"102322","1",13258,"1024","litu","Liriodendron tulipifera",192.300003051758,476.200012207031,"1.3",493.299987792969,NA,"A","2008-06-30"
"102324","1",13260,"1024","ceca","Cercis canadensis",190.300003051758,475.799987792969,"1.3",67.1999969482422,NA,"A","2008-06-30"
"102326","1",13262,"1024","cato","Carya tomentosa",184.899993896484,472.899993896484,"1.3",63.9000015258789,NA,"A","2008-06-30"
"102327","1",13263,"1024","nysy","Nyssa sylvatica",188.5,470.700012207031,"1.3",55.7000007629395,NA,"A","2008-06-30"
"102328","1",13264,"1024","nysy","Nyssa sylvatica",188.600006103516,473.200012207031,"1.3",75.8000030517578,NA,"A","2008-06-30"
"102329","1",13265,"1024","qual","Quercus alba",189.399993896484,474.100006103516,"1.3",247.100006103516,NA,"A","2008-06-30"
"102330","1",13266,"1024","cato","Carya tomentosa",188.399993896484,479.200012207031,"1.3",213.899993896484,NA,"A","2008-06-30"
"102332","1",13268,"1024","litu","Liriodendron tulipifera",184.600006103516,478.5,"1.3",591.799987792969,NA,"A","2008-06-30"
"102334","1",13270,"1024","cagl","Carya glabra",181.5,475.299987792969,"1.3",93.1999969482422,NA,"A","2008-06-30"
"102335","1",13271,"1024","cagl","Carya glabra",182,474.899993896484,"1.3",228,NA,"A","2008-06-30"
"102337","1",13273,"1024","litu","Liriodendron tulipifera",182.100006103516,473.5,"1.3",134.399993896484,NA,"A","2008-06-30"
"102338","1",13274,"1025","astr","Asimina triloba",184.600006103516,489,"1.3",110.800003051758,NA,"A","2008-06-30"
"102339","1",13275,"1025","quve","Quercus velutina",182.300003051758,488.200012207031,"1.3",210,NA,"A","2008-06-30"
"102340","1",13276,"1025","prav","Prunus avium",181.699996948242,484.5,"1.3",91.9000015258789,NA,"A","2008-06-30"
"102341","1",13277,"1025","caovl","Carya ovalis",192.5,484.100006103516,"1.3",84.5,NA,"A","2008-06-30"
"102342","1",13278,"1025","cato","Carya tomentosa",199.5,484.899993896484,"1.3",67.8000030517578,NA,"A","2008-06-30"
"102344","1",13280,"1025","cagl","Carya glabra",194.800003051758,486.299987792969,"1.3",62,NA,"A","2008-06-30"
"102345","1",13281,"1025","prav","Prunus avium",193.800003051758,488.5,"1.3",95.9000015258789,"L","A","2008-06-30"
"102346","1",13282,"1025","nysy","Nyssa sylvatica",190.800003051758,491.799987792969,"1.3",132.300003051758,NA,"A","2008-06-30"
"102347","1",13283,"1025","qual","Quercus alba",194.699996948242,490.5,"1.3",621,NA,"A","2008-06-30"
"102348","1",13284,"1025","qual","Quercus alba",196.5,491.5,"1.3",839.799987792969,NA,"A","2008-06-30"
"102350","1",13286,"1025","qual","Quercus alba",199.600006103516,497.600006103516,"1.3",490.200012207031,NA,"A","2008-06-30"
"102351","1",13287,"1025","nysy","Nyssa sylvatica",198,497.399993896484,"1.3",255,NA,"A","2008-06-30"
"102353","1",13289,"1025","nysy","Nyssa sylvatica",196.699996948242,496.600006103516,"1.3",60.5,NA,"A","2008-06-30"
"102354","1",13290,"1025","nysy","Nyssa sylvatica",196.600006103516,498.399993896484,"1.3",127,NA,"A","2008-06-30"
"102357","1",13293,"1025","nysy","Nyssa sylvatica",195.100006103516,496.299987792969,"1.3",137.699996948242,NA,"A","2008-06-30"
"102359","1",13295,"1025","cagl","Carya glabra",185.300003051758,495.399993896484,"1.3",233.399993896484,NA,"A","2008-06-30"
"102360","1",13296,"1025","litu","Liriodendron tulipifera",189.100006103516,491,"1.3",146,NA,"A","2008-06-30"
"102361","1",13297,"1025","nysy","Nyssa sylvatica",188.899993896484,499.799987792969,"1.3",245.800003051758,NA,"A","2008-06-30"
"102362","1",13298,"1025","nysy","Nyssa sylvatica",184.899993896484,496.399993896484,"1.3",69.5,NA,"A","2008-06-30"
"102364","1",13300,"1025","qual","Quercus alba",182.100006103516,498,"1.3",610,NA,"A","2008-06-30"
"102365","1",13301,"1025","litu","Liriodendron tulipifera",181.100006103516,493.399993896484,"1.3",219.5,NA,"A","2008-06-30"
"102366","1",13302,"1025","litu","Liriodendron tulipifera",182.899993896484,493.299987792969,"1.3",272.600006103516,NA,"A","2008-06-30"
"102367","1",13303,"1026","litu","Liriodendron tulipifera",189.399993896484,503.299987792969,"1.3",97.6999969482422,NA,"A","2008-06-30"
"102369","1",13305,"1026","litu","Liriodendron tulipifera",185.199996948242,504.899993896484,"1.3",241.399993896484,NA,"A","2008-06-30"
"102370","1",13306,"1026","vipr","Viburnum prunifolium",182,508.399993896484,"1.3",89.8000030517578,NA,"A","2008-06-30"
"102371","1",13307,"1026","qual","Quercus alba",181.600006103516,506.600006103516,"1.3",767.299987792969,NA,"A","2008-06-30"
"102372","1",13308,"1026","qual","Quercus alba",180.5,502.100006103516,"1.3",97.1999969482422,"D","D","2008-06-30"
"102373","1",13309,"1026","nysy","Nyssa sylvatica",196.100006103516,503,"1.3",185,NA,"A","2008-06-30"
"102374","1",13310,"1026","cagl","Carya glabra",197.699996948242,502.200012207031,"1.3",271.899993896484,NA,"A","2008-06-30"
"102375","1",13311,"1026","vipr","Viburnum prunifolium",198.399993896484,505.299987792969,"1.3",72.1999969482422,NA,"A","2008-06-30"
"102376","1",13312,"1026","cato","Carya tomentosa",196,505.899993896484,"1.3",202.399993896484,"M","A","2008-06-30"
"102376","2",33845,"1026","cato","Carya tomentosa",196,505.899993896484,"1.3",95,"S,lost","A","2008-06-30"
"102377","1",13313,"1026","cagl","Carya glabra",197.699996948242,509.5,"1.3",193.800003051758,NA,"A","2008-06-30"
"102378","1",13314,"1026","cato","Carya tomentosa",191.399993896484,508.200012207031,"1.3",144.899993896484,NA,"A","2008-06-30"
"102379","1",13315,"1026","prav","Prunus avium",193,512.099975585938,"1.3",202,NA,"A","2008-06-30"
"102381","1",13317,"1026","ceca","Cercis canadensis",196.199996948242,515.200012207031,"1.3",84.5,NA,"A","2008-06-30"
"102382","1",13318,"1026","prse","Prunus serotina",199.100006103516,516,"1.3",372.5,NA,"A","2008-06-30"
"102383","1",13319,"1026","cofl","Cornus florida",194.600006103516,519.5,"1.3",60.0999984741211,NA,"A","2008-06-30"
"102384","1",13320,"1026","nysy","Nyssa sylvatica",192.800003051758,516.799987792969,"1.3",109,NA,"A","2008-06-30"
"102386","1",13322,"1026","nysy","Nyssa sylvatica",197.300003051758,511.600006103516,"1.3",173.899993896484,NA,"A","2008-06-30"
"102387","1",13323,"1026","nysy","Nyssa sylvatica",191.399993896484,514,"1.3",69.9000015258789,NA,"A","2008-06-30"
"102388","1",13324,"1026","nysy","Nyssa sylvatica",183.600006103516,511.299987792969,"1.3",249.399993896484,NA,"A","2008-06-30"
"102389","1",13325,"1026","caovl","Carya ovalis",189,510.100006103516,"1.3",262.799987792969,NA,"A","2008-06-30"
"102390","1",13326,"1026","litu","Liriodendron tulipifera",184.100006103516,513.200012207031,"1.3",147.800003051758,NA,"A","2008-06-30"
"102391","1",13327,"1026","nysy","Nyssa sylvatica",184.899993896484,514.200012207031,"1.3",122.699996948242,NA,"A","2008-06-30"
"102399","1",13335,"1027","nysy","Nyssa sylvatica",181.600006103516,520.5,"1.3",170.699996948242,NA,"A","2008-06-30"
"102400","1",13336,"1027","nysy","Nyssa sylvatica",182.399993896484,524.400024414062,"1.3",174.699996948242,NA,"A","2008-06-30"
"102401","1",13337,"1027","nysy","Nyssa sylvatica",185.699996948242,525.200012207031,"1.3",127.800003051758,"L","A","2008-06-30"
"102402","1",13338,"1027","cagl","Carya glabra",186.199996948242,526.5,"1.3",471,NA,"A","2008-06-30"
"102403","1",13339,"1027","amar","Amelanchier arborea",185.100006103516,528.200012207031,"1.3",108.800003051758,NA,"A","2008-06-30"
"102404","1",13340,"1027","litu","Liriodendron tulipifera",180.300003051758,523.799987792969,"1.3",241.899993896484,NA,"A","2008-06-30"
"102405","1",13341,"1027","qual","Quercus alba",193.5,523.099975585938,"1.3",597,NA,"A","2008-06-30"
"102406","1",13342,"1027","cofl","Cornus florida",199.800003051758,523.200012207031,"1.3",66.6999969482422,NA,"A","2008-06-30"
"102407","1",13343,"1027","nysy","Nyssa sylvatica",199.800003051758,524.299987792969,"1.3",92.6999969482422,NA,"A","2008-06-30"
"102408","1",13344,"1027","nysy","Nyssa sylvatica",196,527.400024414062,"1.3",143.899993896484,NA,"A","2008-06-30"
"102409","1",13345,"1027","nysy","Nyssa sylvatica",195.5,529,"1.3",110.599998474121,NA,"A","2008-06-30"
"102410","1",13346,"1027","qual","Quercus alba",191.699996948242,524.200012207031,"1.3",370.600006103516,"L","A","2008-06-30"
"102411","1",13347,"1027","cagl","Carya glabra",196.199996948242,531.299987792969,"1.3",112.900001525879,NA,"A","2008-06-30"
"102412","1",13348,"1027","litu","Liriodendron tulipifera",196.199996948242,533.099975585938,"1.3",557,NA,"A","2008-06-30"
"102413","1",13349,"1027","cagl","Carya glabra",199.300003051758,534.299987792969,"1.3",81.8000030517578,NA,"A","2008-06-30"
"102414","1",13350,"1027","casp","Carya sp",199.800003051758,538.700012207031,"1.3",335,"D,G","D","2008-06-30"
"102415","1",13351,"1027","cato","Carya tomentosa",196.199996948242,531.5,"1.3",168.800003051758,NA,"A","2008-06-30"
"102416","1",13352,"1027","cato","Carya tomentosa",195.100006103516,535.5,"1.3",221,NA,"A","2008-06-30"
"102417","1",13353,"1027","cato","Carya tomentosa",191.199996948242,539.200012207031,"1.3",227.399993896484,NA,"A","2008-06-30"
"102418","1",13354,"1027","litu","Liriodendron tulipifera",192.199996948242,536.200012207031,"1.3",556.099975585938,NA,"A","2008-06-30"
"102419","1",13355,"1027","cofl","Cornus florida",182,530.200012207031,"1.3",71.4000015258789,NA,"A","2008-06-30"
"102420","1",13356,"1027","cagl","Carya glabra",185,534.400024414062,"1.3",298.5,NA,"A","2008-06-30"
"102421","1",13357,"1027","cagl","Carya glabra",184.899993896484,539.700012207031,"1.3",61.5999984741211,NA,"A","2008-06-30"
"102422","1",13358,"1028","litu","Liriodendron tulipifera",185.600006103516,541.099975585938,"1.3",194.399993896484,NA,"A","2008-06-30"
"102423","1",13359,"1028","quru","Quercus rubra",186.600006103516,541.700012207031,"1.3",648,NA,"A","2008-06-30"
"102424","1",13360,"1028","cato","Carya tomentosa",187.800003051758,540.700012207031,"1.3",164.5,NA,"A","2008-06-30"
"102425","1",13361,"1028","cato","Carya tomentosa",180.5,548.099975585938,"1.3",154,NA,"A","2008-06-30"
"102426","1",13362,"1028","litu","Liriodendron tulipifera",182.399993896484,543.700012207031,"1.3",131.100006103516,NA,"A","2008-06-30"
"102427","1",13363,"1028","cofl","Cornus florida",198.399993896484,543.900024414062,"1.3",54.2999992370605,NA,"A","2008-06-30"
"102428","1",13364,"1028","litu","Liriodendron tulipifera",193,552.200012207031,"1.3",595.799987792969,NA,"A","2008-06-30"
"102430","1",13366,"1028","litu","Liriodendron tulipifera",196.300003051758,550.5,"1.3",491.200012207031,"M","A","2008-06-30"
"102430","2",33846,"1028","litu","Liriodendron tulipifera",196.300003051758,550.5,"1.3",368.700012207031,"S","A","2008-06-30"
"102430","3",37560,"1028","litu","Liriodendron tulipifera",196.300003051758,550.5,"1.3",383.299987792969,"S","A","2008-06-30"
"102431","1",13367,"1028","ulru","Ulmus rubra",196.800003051758,556,"1.3",78,NA,"A","2008-06-30"
"102432","1",13368,"1028","litu","Liriodendron tulipifera",194.899993896484,554.200012207031,"1.3",365.700012207031,"M","A","2008-06-30"
"102432","2",33847,"1028","litu","Liriodendron tulipifera",194.899993896484,554.200012207031,"1.3",208.899993896484,"S","A","2008-06-30"
"102433","1",13369,"1028","ulru","Ulmus rubra",190.100006103516,558.599975585938,"1.3",73.5,NA,"A","2008-06-30"
"102434","1",13370,"1028","litu","Liriodendron tulipifera",191.300003051758,554.099975585938,"1.3",669.400024414062,"I","A","2008-06-30"
"102435","1",13371,"1028","frpe","Fraxinus pennsylvanica",190.300003051758,554.200012207031,"1.3",64.9000015258789,NA,"A","2008-06-30"
"102436","1",13372,"1028","frpe","Fraxinus pennsylvanica",184,550.400024414062,"1.3",61.5,NA,"A","2008-06-30"
"102437","1",13373,"1028","litu","Liriodendron tulipifera",189,550.099975585938,"1.3",409.799987792969,NA,"A","2008-06-30"
"102438","1",13374,"1028","litu","Liriodendron tulipifera",188.5,556.599975585938,"1.3",452.299987792969,"M","A","2008-06-30"
"102438","2",33848,"1028","litu","Liriodendron tulipifera",188.5,556.599975585938,"1.3",443.100006103516,"S","A","2008-06-30"
"102439","1",13375,"1028","litu","Liriodendron tulipifera",184.300003051758,559.599975585938,"1.3",218.800003051758,NA,"A","2008-06-30"
"102440","1",13376,"1028","cagl","Carya glabra",184,554.299987792969,"1.3",63,NA,"A","2008-06-30"
"102441","1",13377,"1029","litu","Liriodendron tulipifera",181.300003051758,563,"1.3",465.899993896484,NA,"A","2008-06-30"
"102442","1",13378,"1029","litu","Liriodendron tulipifera",188.399993896484,561.900024414062,"1.3",551,NA,"A","2008-06-30"
"102443","1",13379,"1029","litu","Liriodendron tulipifera",184.100006103516,567,"1.3",506,NA,"A","2008-06-30"
"102444","1",13380,"1029","litu","Liriodendron tulipifera",184.300003051758,565.299987792969,"1.3",598.700012207031,NA,"A","2008-06-30"
"102445","1",13381,"1029","litu","Liriodendron tulipifera",180.300003051758,567,"1.3",319,NA,"A","2008-06-30"
"102446","1",13382,"1029","litu","Liriodendron tulipifera",180.5,563.700012207031,"1.3",472,"M","A","2008-06-30"
"102446","2",33849,"1029","litu","Liriodendron tulipifera",180.5,563.700012207031,"1.3",270,"S","A","2008-06-30"
"102447","1",13383,"1029","litu","Liriodendron tulipifera",193.300003051758,560.400024414062,"1.3",497,NA,"A","2008-06-30"
"102448","1",13384,"1029","litu","Liriodendron tulipifera",195.100006103516,563.099975585938,"1.3",305.5,NA,"A","2008-06-30"
"102449","1",13385,"1029","ulru","Ulmus rubra",192.199996948242,564.799987792969,"1.3",64,NA,"A","2008-06-30"
"102450","1",13386,"1029","litu","Liriodendron tulipifera",198.199996948242,565.599975585938,"1.3",428.5,NA,"A","2008-06-30"
"102451","1",13387,"1029","ulru","Ulmus rubra",192,569.400024414062,"1.3",86,NA,"A","2008-06-30"
"102452","1",13388,"1029","nysy","Nyssa sylvatica",194.399993896484,574.400024414062,"1.3",108,NA,"A","2008-06-30"
"102453","1",13389,"1029","fram","Fraxinus americana",199.300003051758,577.700012207031,"1.3",218.5,NA,"A","2008-06-30"
"102454","1",13390,"1029","litu","Liriodendron tulipifera",197.5,570.299987792969,"1.3",642.5,NA,"A","2008-06-30"
"102455","1",13391,"1029","litu","Liriodendron tulipifera",191.800003051758,579.299987792969,"1.3",393.5,NA,"A","2008-06-30"
"102456","1",13392,"1029","cagl","Carya glabra",190.5,575.099975585938,"1.3",60,NA,"A","2008-06-30"
"102457","1",13393,"1029","ceca","Cercis canadensis",180.300003051758,571.599975585938,"1.3",89.5,NA,"A","2008-06-30"
"102458","1",13394,"1029","litu","Liriodendron tulipifera",181,571.799987792969,"1.3",229,"M","A","2008-06-30"
"102458","2",33850,"1029","litu","Liriodendron tulipifera",181,571.799987792969,"1.3",153.5,"C,S","A","2008-06-30"
"102458","3",37561,"1029","litu","Liriodendron tulipifera",181,571.799987792969,"1.3",127.199996948242,"S,lost","A","2008-06-30"
"102460","1",13396,"1029","ceca","Cercis canadensis",188.300003051758,578.799987792969,"1.3",71.5,NA,"A","2008-06-30"
"102461","1",13397,"1029","cagl","Carya glabra",183.699996948242,578.5,"1.3",205,NA,"A","2008-06-30"
"102462","1",13398,"1029","litu","Liriodendron tulipifera",180.5,578,"1.3",157,NA,"A","2008-06-30"
"102464","1",13400,"1030","cagl","Carya glabra",189.300003051758,581.900024414062,"1.3",89,NA,"A","2008-06-30"
"102465","1",13401,"1030","litu","Liriodendron tulipifera",189.399993896484,590,"1.3",607.5,NA,"A","2008-06-30"
"102466","1",13402,"1030","litu","Liriodendron tulipifera",186.399993896484,590.5,"1.3",609.5,NA,"A","2008-06-30"
"102469","1",13405,"1030","litu","Liriodendron tulipifera",183.300003051758,583.5,"1.3",650.5,NA,"A","2008-06-30"
"102470","1",13406,"1030","litu","Liriodendron tulipifera",181.300003051758,583.299987792969,"1.3",234.5,NA,"A","2008-06-30"
"102471","1",13407,"1030","cagl","Carya glabra",200,585.400024414062,"1.3",65.5,NA,"A","2008-06-30"
"102472","1",13408,"1030","litu","Liriodendron tulipifera",194.800003051758,589.799987792969,"1.3",547.5,NA,"A","2008-06-30"
"102473","1",13409,"1030","unk","Unidentified unk",195.5,588.799987792969,"1.3",227.5,"D,Q","D","2008-06-30"
"102474","1",13410,"1030","acru","Acer rubrum",191.699996948242,591.799987792969,"1.3",64,NA,"A","2008-06-30"
"102475","1",13411,"1030","litu","Liriodendron tulipifera",200,594.299987792969,"1.3",783.799987792969,NA,"A","2008-06-30"
"102476","1",13412,"1030","litu","Liriodendron tulipifera",197.800003051758,595.099975585938,"1.3",494,NA,"A","2008-06-30"
"102477","1",13413,"1030","nysy","Nyssa sylvatica",200,598.099975585938,"1.3",115,NA,"A","2008-06-30"
"102478","1",13414,"1030","litu","Liriodendron tulipifera",185.199996948242,590.700012207031,"1.3",179,NA,"A","2008-06-30"
"102479","1",13415,"1030","litu","Liriodendron tulipifera",194.300003051758,590.5,"1.3",436,NA,"A","2008-06-30"
"102480","1",13416,"1030","litu","Liriodendron tulipifera",182.699996948242,599.400024414062,"1.3",427,NA,"A","2008-06-30"
"102481","1",13417,"1030","litu","Liriodendron tulipifera",182.399993896484,596.099975585938,"1.3",648.5,NA,"A","2008-06-30"
"102484","1",13420,"1031","litu","Liriodendron tulipifera",188.800003051758,604.099975585938,"1.3",570.5,NA,"A","2008-06-30"
"102485","1",13421,"1031","cagl","Carya glabra",187.100006103516,609.099975585938,"1.3",289.200012207031,"I","A","2008-06-30"
"102486","1",13422,"1031","nysy","Nyssa sylvatica",186.300003051758,608,"1.3",58,NA,"A","2008-06-30"
"102487","1",13423,"1031","litu","Liriodendron tulipifera",180.699996948242,603.5,"1.3",417.5,NA,"A","2008-06-30"
"102488","1",13424,"1031","litu","Liriodendron tulipifera",197.300003051758,601.599975585938,"1.3",196,"D","D","2008-06-30"
"102489","1",13425,"1031","litu","Liriodendron tulipifera",196.199996948242,602.299987792969,"1.3",417,NA,"A","2008-06-30"
"102490","1",13426,"1031","litu","Liriodendron tulipifera",199.800003051758,609.200012207031,"1.3",670,NA,"A","2008-06-30"
"102491","1",13427,"1031","litu","Liriodendron tulipifera",193,605.099975585938,"1.3",274,NA,"A","2008-06-30"
"102492","1",13428,"1031","litu","Liriodendron tulipifera",192.199996948242,606,"1.3",639,NA,"A","2008-06-30"
"102493","1",13429,"1031","ulru","Ulmus rubra",192,610,"1.3",158,"C","A","2008-06-30"
"102494","1",13430,"1031","litu","Liriodendron tulipifera",192.399993896484,614.400024414062,"1.3",154,NA,"A","2008-06-30"
"102495","1",13431,"1031","ceca","Cercis canadensis",195.600006103516,618.900024414062,"1.3",61,NA,"A","2008-06-30"
"102501","1",13437,"1031","litu","Liriodendron tulipifera",189.800003051758,617.299987792969,"1.3",615.5,NA,"A","2008-06-30"
"102502","1",13438,"1031","ulru","Ulmus rubra",180.100006103516,618.599975585938,"1.3",120,NA,"A","2008-06-30"
"102503","1",13439,"1031","ceca","Cercis canadensis",180.600006103516,618,"1.3",69,NA,"A","2008-06-30"
"102505","1",13441,"1032","ceca","Cercis canadensis",181.300003051758,620.599975585938,"1.3",56.5,NA,"A","2008-06-30"
"102506","1",13442,"1032","cofl","Cornus florida",188,621.799987792969,"1.3",65.5,NA,"A","2008-06-30"
"102508","1",13444,"1032","litu","Liriodendron tulipifera",184.399993896484,626.5,"1.3",84,NA,"A","2008-06-30"
"102509","1",13445,"1032","quve","Quercus velutina",189.600006103516,620.900024414062,"1.3",833,"M","A","2008-06-30"
"102509","2",33851,"1032","quve","Quercus velutina",189.600006103516,620.900024414062,"1.3",731,"S","A","2008-06-30"
"102510","1",13446,"1032","ceca","Cercis canadensis",191.100006103516,623.799987792969,"1.3",58,NA,"A","2008-06-30"
"102511","1",13447,"1032","ceca","Cercis canadensis",195,623.900024414062,"1.3",85.5,"C,M","A","2008-06-30"
"102511","2",33852,"1032","ceca","Cercis canadensis",195,623.900024414062,"1.3",54.7999992370605,"S,lost","A","2008-06-30"
"102512","1",13448,"1032","litu","Liriodendron tulipifera",199.100006103516,620.599975585938,"1.3",749.5,NA,"A","2008-06-30"
"102513","1",13449,"1032","litu","Liriodendron tulipifera",199.899993896484,625,"1.3",579,NA,"A","2008-06-30"
"102514","1",13450,"1032","litu","Liriodendron tulipifera",196,630.700012207031,"1.3",399.5,NA,"A","2008-06-30"
