"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","status.2017","status.2018","dbh.if.dead.2018","agb.if.dead.2018","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2018","surveyors"
"172300","1",25599,"1721","ceca","Cercis canadensis",328.899993896484,400.899993896484,"1.3",115.400001525879,NA,"A","2008-12-02",0.0409327504876788,131.199996948242,NA,"A","2013-08-21",0.0567317614611512,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172316","1",25614,"1721","ceca","Cercis canadensis",327.899993896484,406.200012207031,"1.2",127.5,"A","A","2008-12-02",0.0527502175005158,NA,"DC","D","2013-08-21",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172317","1",25615,"1721","ulru","Ulmus rubra",333.899993896484,403.700012207031,"1.3",154.100006103516,NA,"A","2008-12-02",0.0805288717512208,157.199996948242,NA,"A","2013-08-21",0.0844940959341037,"AU","AU",NA,NA,NA,"","R","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172318","1",25616,"1721","juni","Juglans nigra",333.700012207031,406.200012207031,"1.3",389.899993896484,NA,"A","2008-12-02",0.905827966024634,401,NA,"A","2013-08-21",0.972873420355053,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172322","1",25619,"1721","ceca","Cercis canadensis",336.899993896484,405.299987792969,"1.3",89.0999984741211,NA,"A","2008-12-02",0.021200294529821,106.5,NA,"A","2013-08-21",0.0333739180319235,"AU","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"Neofusicoccum spp.",2018-07-18,"Prestipino/Wilson"
"172323","1",25620,"1721","ulru","Ulmus rubra",332.200012207031,410.700012207031,"1.3",262.700012207031,NA,"A","2008-12-02",0.291749759883015,258.5,NA,"A","2013-08-21",0.280619924882946,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172325","1",25622,"1721","fram","Fraxinus americana",339,411.899993896484,"1.3",753.799987792969,NA,"A","2008-12-02",4.80136373693977,775,NA,"A","2013-08-21",5.14322150313337,"A","A",NA,NA,NA,"D","","","","","",NA,3,2,"DE, W",7,"tag missing",2018-07-18,"Prestipino/Wilson"
"172326","1",25623,"1721","acne","Acer negundo",339.100006103516,416.299987792969,"1.3",118.900001525879,"M","A","2008-12-02",0.0473721361150531,141,"M","A","2013-08-21",0.0711404524660883,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172328","1",25625,"1721","fram","Fraxinus americana",334.700012207031,415,"1.3",652.900024414062,NA,"A","2008-12-02",3.36203070661636,674,NA,"A","2013-08-21",3.63794122304296,"A","A",NA,NA,NA,"CD","","","","","",NA,3,2,"DE, W",15,"one whole stem dead",2018-07-18,"Prestipino/Wilson"
"172330","1",25627,"1721","juni","Juglans nigra",331,418,"1.3",272.200012207031,NA,"A","2008-12-02",0.363130694500121,284,NA,"A","2013-08-21",0.404523596007743,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172332","1",25628,"1721","fram","Fraxinus americana",323.299987792969,415.5,"1.3",277.5,NA,"A","2008-12-02",0.40285468896242,251,NA,"A","2013-08-21",0.314091194464616,"DS","PD",249,0.307921495630222,4,"I","BB","AN","","","",NA,5,0,"W,SS,DE",4,"",2018-07-18,"Prestipino/Wilson"
"172354","1",25649,"1722","litu","Liriodendron tulipifera",330.700012207031,427.100006103516,"1.3",599.599975585938,NA,"A","2008-12-02",2.83221269565458,626.200012207031,NA,"A","2013-08-22",3.17540757277681,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172358","1",25652,"1722","prav","Prunus avium",335.5,433.799987792969,"1.3",182.699996948242,NA,"A","2008-12-02",0.143473055626174,203.399993896484,NA,"A","2013-08-22",0.190008763470958,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172360","1",25654,"1722","nysy","Nyssa sylvatica",339.600006103516,421.399993896484,"1.3",221.300003051758,NA,"A","2008-12-02",0.192872862300407,233.899993896484,NA,"A","2013-08-22",0.220448968908074,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172361","1",25655,"1722","ulru","Ulmus rubra",339.200012207031,428.899993896484,"1.3",297.100006103516,NA,"A","2008-12-02",0.392629978331245,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172362","1",25656,"1722","fram","Fraxinus americana",338.799987792969,431.600006103516,"1.3",126,NA,"A","2008-12-02",0.0568648299020424,136,NA,"A","2013-08-22",0.0687218198318594,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"W",NA,"",2018-07-18,"Prestipino/Wilson"
"172365","1",25659,"1722","ulru","Ulmus rubra",339.100006103516,437.600006103516,"1.3",147.199996948242,NA,"A","2008-12-02",0.0721006800651943,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172367","1",25661,"1722","litu","Liriodendron tulipifera",331.600006103516,435.299987792969,"1.3",307.200012207031,NA,"A","2008-12-02",0.486200576559839,324,NA,"A","2013-08-22",0.559431135959592,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172370","1",25663,"1723","ceca","Cercis canadensis",332.100006103516,441.399993896484,"1.3",156.5,"B","A","2008-12-02",0.0888431869710812,164.899993896484,"I","A","2013-08-22",0.101480392557344,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172371","1",25664,"1723","ceca","Cercis canadensis",330.700012207031,445.299987792969,"1.3",124,"B","A","2008-12-02",0.0491444793292729,142.5,"B","A","2013-08-22",0.0699998111095052,"AU","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"break at ?2m",2018-07-18,"Prestipino/Wilson"
"172372","1",25665,"1723","ulru","Ulmus rubra",335.399993896484,445.600006103516,"1.3",390.799987792969,NA,"A","2008-12-02",0.760836536476979,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172373","1",25666,"1723","ceca","Cercis canadensis",336.5,445.799987792969,"1.3",103.900001525879,"B,D","A","2008-12-02",0.0313402879372651,103,"B","A","2013-08-22",0.0306543453724113,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172376","1",25669,"1723","ulru","Ulmus rubra",339.799987792969,448.5,"1.3",199.699996948242,NA,"A","2008-12-02",0.150532346982038,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172377","1",25670,"1723","ceca","Cercis canadensis",337.899993896484,449.5,"1.3",99.3000030517578,NA,"A","2008-12-02",0.0279304437065287,108.099998474121,NA,"A","2013-08-22",0.0346641375847359,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172379","1",25672,"1723","unk","Unidentified unk",333.600006103516,449.5,"1.3",190.899993896484,"D,Q","D","2008-12-02",0.0457228901421387,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172382","1",25675,"1723","juni","Juglans nigra",338.200012207031,454.899993896484,"1.3",453,NA,"A","2008-12-02",1.32664582348001,459.200012207031,NA,"A","2013-08-22",1.37332146343877,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172383","1",25676,"1723","ceca","Cercis canadensis",339.200012207031,458.700012207031,"1.3",169,"I","A","2008-12-02",0.108022297062823,183,"I","A","2013-08-22",0.132261923562064,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172384","1",25677,"1723","ceca","Cercis canadensis",335,458.5,"1.3",107.599998474121,"I","A","2008-12-02",0.0342577516450583,119.300003051758,"J","A","2013-08-22",0.044543908602479,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172385","1",25678,"1723","quru","Quercus rubra",334.399993896484,459.299987792969,"1.3",158.199996948242,NA,"A","2008-12-02",0.0998957080835186,184.899993896484,NA,"A","2013-08-22",0.146546021489769,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172386","1",25679,"1723","nysy","Nyssa sylvatica",335,460,"1.3",211.100006103516,NA,"A","2008-12-02",0.172113504921752,216,NA,"A","2013-08-22",0.181913404853621,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172387","1",25680,"1723","ceca","Cercis canadensis",330.299987792969,457.100006103516,"1.3",92.9000015258789,NA,"A","2008-12-02",0.0235765138013188,100,NA,"A","2013-08-22",0.0284340025259472,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172388","1",25681,"1724","fram","Fraxinus americana",336.700012207031,462.600006103516,"1.3",470,"M","A","2008-12-02",1.48803496015021,494.5,NA,"A","2013-08-22",1.68786787454717,"A","A",NA,NA,NA,"CD","","","","","",NA,1,0,"VB, W",NA,"old whitening",2018-07-18,"Prestipino/Wilson"
"172388","2",35816,"1724","fram","Fraxinus americana",336.700012207031,462.600006103516,"1.3",288.100006103516,"B,S,lost","A","2008-12-02",0.442099741846283,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172389","1",25682,"1724","ceca","Cercis canadensis",338.600006103516,464.200012207031,"1.3",103.099998474121,NA,"A","2008-12-02",0.0307301052844456,141,"I","A","2013-08-22",0.068140710013857,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172390","1",25683,"1724","ceca","Cercis canadensis",335.100006103516,466.100006103516,"1.3",106.800003051758,NA,"A","2008-12-02",0.0336135765498343,129.5,NA,"A","2013-08-22",0.0548805692670567,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172392","1",25685,"1724","quru","Quercus rubra",333.700012207031,469.799987792969,"1.3",281.899993896484,NA,"A","2008-12-02",0.41307630819472,300.299987792969,NA,"A","2013-08-22",0.482509211167552,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172395","1",25688,"1724","ceca","Cercis canadensis",337.700012207031,472.700012207031,"1.3",107.400001525879,NA,"A","2008-12-02",0.034096013463757,115,NA,"A","2013-08-22",0.0405728106510573,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172397","1",25690,"1724","quru","Quercus rubra",334.799987792969,477.399993896484,"1.3",523.900024414062,NA,"A","2008-12-02",1.89406074811805,571,NA,"A","2013-08-22",2.34025366894054,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172400","1",25693,"1724","litu","Liriodendron tulipifera",338,478.600006103516,"1.3",453.600006103516,NA,"A","2008-12-02",1.35766938031165,486,NA,"A","2013-08-22",1.62834753708357,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"tag on ground, girdling root",2018-07-18,"Prestipino/Wilson"
"172402","1",25695,"1725","quru","Quercus rubra",335,485,"1.3",303.100006103516,NA,"A","2008-12-02",0.493639238776476,328,NA,"A","2013-08-22",0.599324315950356,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172404","1",25697,"1725","quru","Quercus rubra",327.5,485.799987792969,"1.3",183.5,NA,"A","2008-12-02",0.143834556087576,198.5,NA,"A","2013-08-22",0.174467210557651,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172406","1",25698,"1725","pist","Pinus strobus",327.5,489.399993896484,"1.3",182.600006103516,"D,I","D","2008-12-02",0.0731092168662916,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172407","1",25699,"1725","caovl","Carya ovalis",334.100006103516,490.5,"1.3",328.5,NA,"A","2008-12-02",0.71899709007294,359.100006103516,NA,"A","2013-08-22",0.908037210597043,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172411","1",25703,"1725","cagl","Carya glabra",333,495.399993896484,"1.3",100.199996948242,NA,"A","2008-12-02",0.032004699065652,114.900001525879,NA,"A","2013-08-22",0.0458176013892535,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172413","1",25705,"1725","quru","Quercus rubra",329.700012207031,494.399993896484,"1.3",216.100006103516,NA,"A","2008-12-02",0.214966315582583,255,NA,"A","2013-08-22",0.322854780194619,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"tag swallowed",2018-07-18,"Prestipino/Wilson"
"172416","1",25708,"1725","nysy","Nyssa sylvatica",339.899993896484,495.600006103516,"1.3",199.899993896484,NA,"A","2008-12-02",0.15089642439836,204.5,NA,"A","2013-08-22",0.159412963565406,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172418","1",25710,"1725","nysy","Nyssa sylvatica",340,499.5,"1.3",95,NA,"A","2008-12-02",0.025059236887234,297,NA,"A","2013-08-22",0.392311107125295,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172421","1",25712,"1725","cagl","Carya glabra",334.700012207031,500,"1.3",217.699996948242,NA,"A","2008-12-02",0.244586629301042,230.800003051758,NA,"A","2013-08-22",0.285065267774969,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172423","1",25714,"1726","litu","Liriodendron tulipifera",338.399993896484,501.600006103516,"1.3",262.799987792969,NA,"A","2008-12-02",0.322235441290758,322,NA,"A","2013-08-22",0.550377604987631,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172432","1",25721,"1726","fram","Fraxinus americana",338.200012207031,510.899993896484,"1.3",75,"I","A","2008-12-02",0.0157080323702312,107.900001525879,NA,"A","2013-08-22",0.0387107388351565,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"none",NA,"being leaned on",2018-07-18,"Prestipino/Wilson"
"172435","1",25724,"1726","unk","Unidentified unk",334.5,512.299987792969,"1.3",204.800003051758,"Q","A","2008-12-02",0.0544427605545629,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172436","1",25725,"1726","cagl","Carya glabra",338.600006103516,514.799987792969,"1.3",83.1999969482422,NA,"A","2008-12-02",0.0196603278347432,121.5,NA,"A","2013-08-22",0.0530402470319208,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172437","1",25726,"1726","caovl","Carya ovalis",337.799987792969,519.400024414062,"1.3",92.9000015258789,"I,M","A","2008-12-02",0.0262489523663249,133.800003051758,"M","A","2013-08-22",0.0682917787937345,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172438","1",25727,"1727","cagl","Carya glabra",339.799987792969,526.900024414062,"1.3",245.699996948242,NA,"A","2008-12-02",0.335855474485633,256.100006103516,NA,"A","2013-08-22",0.374403812632398,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172439","1",25728,"1727","fram","Fraxinus americana",334.799987792969,526.599975585938,"1.3",207.800003051758,NA,"A","2008-12-02",0.196626613988813,214.199996948242,NA,"A","2013-08-22",0.211987847099466,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"W",NA,"",2018-07-18,"Prestipino/Wilson"
"172440","1",25729,"1727","cofl","Cornus florida",331.5,523.799987792969,"1.3",122.300003051758,NA,"A","2008-12-02",0.0518302912690678,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172441","1",25730,"1727","prav","Prunus avium",331.600006103516,520.799987792969,"1.3",215,NA,"A","2008-12-02",0.21969507332404,233,NA,"A","2013-08-22",0.271152292537659,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172444","1",25732,"1727","unk","Unidentified unk",330.299987792969,530.299987792969,"1.3",243.5,"B,D,Q","D","2008-12-02",0.0836801339262385,NA,"DC","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172446","1",25734,"1727","unk","Unidentified unk",332.399993896484,530.099975585938,"1.3",177.699996948242,"D,Q","D","2008-12-02",0.0382693331013211,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172447","1",25735,"1727","ulru","Ulmus rubra",336.200012207031,529.700012207031,"1.3",128.899993896484,NA,"A","2008-12-02",0.0523360306050765,144.100006103516,NA,"A","2013-08-22",0.068490651006624,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172448","1",25736,"1727","fram","Fraxinus americana",339.299987792969,532,"1.3",184,NA,"A","2008-12-02",0.14542534544824,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172449","1",25737,"1727","quru","Quercus rubra",335.200012207031,536.700012207031,"1.3",596.900024414062,NA,"A","2008-12-02",2.60976914915604,622.900024414062,NA,"A","2013-08-22",2.89802050530203,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172453","1",25741,"1727","juni","Juglans nigra",325.799987792969,538.900024414062,"1.3",312.899993896484,NA,"A","2008-12-02",0.517608151419362,322,NA,"A","2013-08-22",0.556763784863535,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172455","1",25743,"1727","unk","Unidentified unk",323,535.299987792969,"1.3",332.799987792969,"D,Q","D","2008-12-02",0.181800224586713,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172460","1",25745,"1728","fram","Fraxinus americana",338.100006103516,541.799987792969,"1.3",357.899993896484,NA,"A","2008-12-02",0.757117192017972,363.299987792969,NA,"A","2013-08-22",0.785761894781322,"AU","DS",367,0.805756416716055,3,"I","I","BB","","","",NA,5,0,"DE, W, AS",8,"",2018-07-18,"Prestipino/Wilson"
"172461","1",25746,"1728","ceca","Cercis canadensis",334.299987792969,541.5,"1.3",143.5,NA,"A","2008-12-02",0.0712561212677604,149.5,NA,"A","2013-08-22",0.0790811178109902,"A","AU",NA,NA,NA,"","R","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172463","1",25748,"1728","fram","Fraxinus americana",331.299987792969,545.900024414062,"1.3",552.200012207031,NA,"A","2008-12-02",2.21919542726111,565.099975585938,NA,"A","2013-08-22",2.34998536226369,"AU","AU",NA,NA,NA,"CD","","","","","",NA,4,1,"DE, W, AS",19,"",2018-07-18,"Prestipino/Wilson"
"172464","1",25749,"1728","quru","Quercus rubra",333.200012207031,545.299987792969,"1.3",583.400024414062,NA,"A","2008-12-02",2.4671152240858,612.799987792969,NA,"A","2013-08-22",2.78391721853151,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172467","1",25752,"1728","ulam","Ulmus americana",336.799987792969,549.099975585938,"1.3",168.5,"L","A","2008-12-02",0.111056272890593,174.899993896484,NA,"A","2013-08-22",0.121886693391983,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172469","1",25754,"1728","qual","Quercus alba",333.100006103516,552,"1.3",93,NA,"A","2008-12-02",0.023258189702887,104,NA,"A","2013-08-22",0.0314132842450154,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172470","1",25755,"1728","quru","Quercus rubra",331.100006103516,552,"1.3",667,NA,"A","2008-12-02",3.4284568565045,710,NA,"A","2013-08-22",3.9973180447468,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172471","1",25756,"1728","cagl","Carya glabra",333.799987792969,556.900024414062,"1.3",141.699996948242,"M","A","2008-12-02",0.0793715364385677,149,"M","A","2013-08-22",0.0905406195903634,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172471","2",35819,"1728","cagl","Carya glabra",333.799987792969,556.900024414062,"1.3",118.5,"S","A","2008-12-02",0.0496761575375185,122.199996948242,"S","A","2013-08-22",0.0538448865686347,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172472","1",25757,"1728","fram","Fraxinus americana",339.100006103516,559.299987792969,"1.3",147.800003051758,NA,"A","2008-12-02",0.084470205438968,150,NA,"A","2013-08-22",0.0876225667278031,"AU","AU",NA,NA,NA,"I","","","","","",NA,3,0,"DE, W",2,"",2018-07-18,"Prestipino/Wilson"
"172476","1",25761,"1729","fram","Fraxinus americana",330.799987792969,562.5,"1.3",79.0999984741211,NA,"A","2008-12-02",0.0179243282921346,80.9000015258789,NA,"A","2013-08-22",0.0189528982389153,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172478","1",25763,"1729","litu","Liriodendron tulipifera",332.299987792969,564.299987792969,"1.3",250.800003051758,NA,"A","2008-12-02",0.284897470471775,261.100006103516,NA,"A","2013-08-22",0.316771912112412,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172479","1",25764,"1729","fram","Fraxinus americana",337,567.900024414062,"1.3",138.5,NA,"A","2008-12-02",0.0718972061840844,147.899993896484,NA,"A","2013-08-22",0.0846119881777651,"A","A",NA,NA,NA,"I","","","","","",NA,1,1,"W",NA,"",2018-07-18,"Prestipino/Wilson"
"172480","1",25765,"1729","fram","Fraxinus americana",336.399993896484,573.099975585938,"1.3",214.899993896484,NA,"A","2008-12-02",0.213709928571578,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172481","1",25766,"1729","fram","Fraxinus americana",339.899993896484,572.099975585938,"1.3",131,NA,"A","2008-12-02",0.0626259353854828,131.199996948242,NA,"A","2013-08-22",0.0628632985791413,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172482","1",25767,"1729","fram","Fraxinus americana",335,571.700012207031,"1.3",98.8000030517578,NA,"A","2008-12-02",0.0311130918489434,98.1999969482422,NA,"A","2013-08-22",0.0306466423819679,"AU","DS",94,0.027498393219606,1,"S","B","R","BB","","",NA,5,0,"AS, SS, DE",1,"break at ?2m",2018-07-18,"Prestipino/Wilson"
"172483","1",835,"1729","litu","Liriodendron tulipifera",333.399993896484,570,"1.3",497.600006103516,"M","A","2008-12-02",1.73276762708959,515,"M","A","2013-08-22",1.89702293104264,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172483","2",32018,"1729","litu","Liriodendron tulipifera",333.399993896484,570,"1.3",410.799987792969,"S","A","2008-12-02",1.04562677160578,421.5,"S","A","2013-08-22",1.11892802814147,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172489","1",25773,"1729","fram","Fraxinus americana",332.600006103516,577.400024414062,"1.3",185,NA,"A","2008-12-02",0.147393156198294,185.5,NA,"A","2013-08-22",0.148382985324997,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172493","1",25777,"1729","fram","Fraxinus americana",328.100006103516,577.799987792969,"1.3",137.699996948242,NA,"A","2008-12-02",0.0708717616002545,138.5,NA,"A","2013-08-22",0.0718972061840844,"DS","PD",145,0.0805573624732209,4,"I","BB","","","","",NA,5,0,"SS,W,DE",8,"",2018-07-18,"Prestipino/Wilson"
"172495","1",25779,"1729","fram","Fraxinus americana",323.5,579,"1.3",244.100006103516,NA,"A","2008-12-02",0.293113264879686,246,NA,"A","2013-08-22",0.298803544703597,"AU","AU",NA,NA,NA,"I","","","","","",NA,5,4,"W, DE",6,"",2018-07-18,"Prestipino/Wilson"
"172498","1",25782,"1730","ceca","Cercis canadensis",338.600006103516,581.299987792969,"1.3",109.900001525879,NA,"A","2008-12-02",0.0361512936809444,NA,"DS","D","2013-08-22",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172499","1",25783,"1730","qual","Quercus alba",337,583.099975585938,"1.3",1017.5,NA,"A","2008-12-02",14.4635064665314,1031.90002441406,NA,"A","2013-08-22",15.0204616543211,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172500","1",25784,"1730","litu","Liriodendron tulipifera",332.100006103516,580.599975585938,"1.3",664.099975585938,NA,"A","2008-12-02",3.70719738813784,682.099975585938,NA,"A","2013-08-22",3.97786556446065,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
"172501","1",25785,"1726","nysy","Nyssa sylvatica",321.200012207031,503.600006103516,"1.3",182,NA,"A","2008-12-02",0.120325519541697,198.199996948242,NA,"A","2013-08-22",0.147818124498879,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-18,"Prestipino/Wilson"
