tag,StemTag,stemID,quadrat,sp,Latin,gx,gy,hom,dbh.2008,codes.2008,status.2008,date.2008,agb.2008,dbh.2013,codes.2013,status.2013,date.2013,agb.2013,dbh.2018,codes.2018,status.2018,date.2018,agb.2018,status.2019,status.2020,dbh.if.dead.2020,agb.if.dead.2020,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown.thinning,fraxinus.epicormic.growth,EABF,DE.count,comments,date.2020,surveyors
80661,1,9733,812,caca,Carpinus caroliniana,143.10001,233,1.3,62.7,M,A,11/4/2008,0.002879162,0,DS,G,6/14/2013,0,NA,F;DC,G,7/26/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80663,1,9735,812,qupr,Quercus prinus,149.7,227.3,1.3,138.9,NULL,A,11/4/2008,0.072419429,141.1,NULL,A,6/14/2013,0.075591043,141,F;DS,D,7/26/2018,0.075445007,A,DC,145,0.081426884,3,I,UP,,,,NA,0,NA,NA,,NA,Alive!,6/11/2020,Cameron Dow
80665,1,9737,812,litu,Liriodendron tulipifera,145,237,1.3,129.7,NULL,A,11/4/2008,0.050125344,137,NULL,A,6/14/2013,0.057905421,147,F,A,7/26/2018,0.069717485,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80668,1,9740,812,cagl,Carya glabra,142,237,1.3,114.9,NULL,A,11/4/2008,0.04025038,115.8,NULL,A,6/14/2013,0.041127196,118,F,A,7/26/2018,0.043321568,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80669,1,9741,812,litu,Liriodendron tulipifera,141,238,1.3,112.9,NULL,A,11/4/2008,0.034778358,113.5,NULL,A,6/14/2013,0.035267496,121,F,A,7/26/2018,0.041744569,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80670,1,9742,812,fagr,Fagus grandifolia,142.8,238.5,1.3,41.9,M,A,11/4/2008,0.004396336,52.4,M,A,6/14/2013,0.007624189,62,F;M,A,7/26/2018,0.011536348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80672,1,9744,812,caca,Carpinus caroliniana,151.10001,237.2,1.3,49,M,A,11/4/2008,0.001560825,50.7,M,A,6/14/2013,0.001698789,50,F;M,A,7/26/2018,0.001641135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80674,1,9746,812,litu,Liriodendron tulipifera,152.8,239.2,1.3,108.8,NULL,A,11/4/2008,0.031548424,111.2,NULL,A,6/14/2013,0.033415399,116,F,A,7/26/2018,0.037351439,A,DS,110,0.032473587,1,I,AN,,,,NA,0,NA,NA,,NA,,6/11/2020,Cameron Dow
80675,1,9747,814,litu,Liriodendron tulipifera,159.89999,268.39999,1.3,318.8,NULL,A,11/4/2008,0.536082075,349.9,NULL,A,6/14/2013,0.685098191,382,NULL,A,7/20/2018,0.863371072,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
80676,1,9748,814,saal,Sassafras albidum,159.60001,269.60001,1.3,162.6,NULL,A,11/4/2008,0.091669459,163,NULL,A,6/14/2013,0.092214626,NA,DS,D,7/20/2018,NA,DS,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80677,1,9749,814,caca,Carpinus caroliniana,158.2,269.60001,1.3,71.7,M,A,11/4/2008,0.004017298,79.1,M,A,6/14/2013,0.00512712,82,A;M,A,7/20/2018,0.00560672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80681,1,9752,814,nysy,Nyssa sylvatica,156.7,272.60001,1.3,92.9,NULL,A,11/4/2008,0.023743229,101.9,NULL,A,6/14/2013,0.029679339,109,NULL,A,7/20/2018,0.034917958,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
80684,1,206,814,havi,Hamamelis virginiana,152.60001,275.29999,1.3,62.9,M,A,11/4/2008,0.012849356,63.1,M;P,A,6/14/2013,0.009442424,NA,DC,D,7/20/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80684,2,39524,814,havi,Hamamelis virginiana,152.60001,275.29999,1.3,53,L;S,A,11/4/2008,0.009122877,0,DC,G,6/14/2013,0,NA,DN,D,7/20/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80685,1,9755,814,casp,Carya sp,152.39999,273.5,1.3,340.2,G,A,11/4/2008,0.806893513,0,DC,D,6/14/2013,0,NA,DN,D,7/20/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80686,1,9756,814,cofl,Cornus florida,152,267.10001,1.3,50,NULL,A,11/4/2008,0.006633692,51.5,NULL,A,6/14/2013,0.007100033,52,NULL,A,7/20/2018,0.007259467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80687,1,9757,814,litu,Liriodendron tulipifera,151.5,267.39999,1.3,245.1,NULL,A,11/4/2008,0.268151455,278.9,NULL,A,6/14/2013,0.376892389,312,NULL,A,7/20/2018,0.506474853,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
80688,1,9758,814,cagl,Carya glabra,148.8,268.60001,1.3,93.6,NULL,A,11/4/2008,0.022847041,105.9,NULL,A,6/14/2013,0.03213133,118,NULL,A,7/20/2018,0.043321568,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
80689,1,9759,814,cato,Carya tomentosa,149.3,268.89999,1.3,56.8,NULL,A,11/4/2008,0.00575011,63.9,NULL,A,6/14/2013,0.00796085,69,NULL,A,7/20/2018,0.009841635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80690,1,9760,814,cato,Carya tomentosa,140.7,275.29999,1.3,119.8,NULL,A,11/4/2008,0.045171425,127.1,NULL,A,6/14/2013,0.053188295,132,NULL,A,7/20/2018,0.059046106,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
80691,1,9761,814,quve,Quercus velutina,142.2,273,1.3,770.9,F,A,11/4/2008,6.004280508,0,DS,D,6/14/2013,0,NA,F;DC,D,7/20/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80692,1,9762,814,ulru,Ulmus rubra,140.2,280,1.3,69.9,NULL,A,11/4/2008,0.011951,74.5,NULL,A,6/14/2013,0.013938056,76,NULL,A,7/20/2018,0.014624967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80693,1,9763,816,caca,Carpinus caroliniana,141.5,304.5,1.3,78.1,NULL,A,11/4/2008,0.00496765,88.4,NULL,A,6/17/2013,0.006757194,95,L,A,8/31/2018,0.008080324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80694,1,9764,816,juni,Juglans nigra,144.39999,304.29999,1.3,345.9,NULL,A,11/4/2008,0.667984742,390.2,NULL,A,6/17/2013,0.907601936,463,NULL,A,8/31/2018,1.402414407,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80695,1,9765,816,frni,Fraxinus nigra,145.3,307.89999,1.3,165.4,NULL,A,11/4/2008,0.118678874,174.1,NULL,A,6/17/2013,0.133858997,NA,DS;R,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80696,1,9766,816,havi,Hamamelis virginiana,147.39999,309.20001,1.3,62.9,M,A,11/4/2008,0.009030586,66.2,M,A,6/17/2013,0.012448973,70,M,A,8/31/2018,0.016496938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80697,1,9767,816,caca,Carpinus caroliniana,140.2,307.89999,1.3,85,NULL,A,11/4/2008,0.006130051,95.1,P;X,D,6/17/2013,0.008101464,99,P;X,D,8/31/2018,0.008951838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80698,1,9768,816,frni,Fraxinus nigra,140.89999,313.20001,1.3,150.8,NULL,A,11/4/2008,0.095529697,158.6,NULL,A,6/17/2013,0.107538488,158,DS;R,D,8/31/2018,0.106585688,AU,DS,165,0.118006072,2,I,I,BB,,,NA,0,5,0,DE,4,,8/11/2020,Cameron Dow
80699,1,9769,816,caco,Carya cordiformis,140.8,318.39999,1.3,301.8,B;M;P,A,11/4/2008,0.579629646,0,DC,D,6/17/2013,0,NA,DN,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80702,1,9771,810,caca,Carpinus caroliniana,150.60001,182.7,1.3,55.9,NULL,A,11/4/2008,0.002164958,56.8,NULL,A,6/14/2013,0.00225256,58,F,A,7/26/2018,0.002372606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80703,1,9772,810,cato,Carya tomentosa,150.7,182.8,1.3,160.4,NULL,A,11/4/2008,0.101144091,165.9,NULL,A,6/14/2013,0.11101503,172,F,A,7/26/2018,0.12265793,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80704,1,9773,810,caca,Carpinus caroliniana,151.89999,182.2,1.3,51.4,NULL,A,11/4/2008,0.001757637,61.3,NULL,A,6/14/2013,0.002722139,65,A;F,A,7/26/2018,0.003148636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80706,1,9775,810,cato,Carya tomentosa,153.39999,181.39999,1.3,193.3,NULL,A,11/4/2008,0.169331768,195,NULL,A,6/14/2013,0.173476902,197,F,A,7/26/2018,0.178435712,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80708,1,9777,810,caca,Carpinus caroliniana,159.3,183.8,1,98.6,A;C;M,A,11/4/2008,0.008862281,0,DC,D,6/14/2013,0,NA,F;DC,D,7/26/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80708,2,33428,810,caca,Carpinus caroliniana,159.3,183.8,1,64.2,A;S,A,11/4/2008,0.003053272,0,DC,D,6/14/2013,0,NA,F;DC,D,7/26/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80709,1,9778,810,fagr,Fagus grandifolia,159.8,185.3,1.3,63.9,NULL,A,11/4/2008,0.012426337,73.5,NULL,A,6/14/2013,0.017538782,86,F,A,7/26/2018,0.025818748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80710,1,9779,810,cagl,Carya glabra,157.5,186.2,1.3,261.9,NULL,A,11/4/2008,0.391792672,266.3,NULL,A,6/14/2013,0.410243042,270,F,A,7/26/2018,0.426179719,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80711,1,9780,810,litu,Liriodendron tulipifera,155.89999,188.2,1.3,516.4,NULL,A,11/4/2008,1.910641725,535,NULL,A,6/14/2013,2.097358873,554,F,A,7/26/2018,2.299369478,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80712,1,9781,810,caca,Carpinus caroliniana,153.5,189.2,1.3,87.7,NULL,A,11/4/2008,0.006625088,94.2,M,A,6/14/2013,0.007912388,97,F;M,A,7/26/2018,0.008509417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80714,1,9782,810,nysy,Nyssa sylvatica,150.89999,190.5,1.3,199.9,NULL,A,11/4/2008,0.150896436,202.4,NULL,A,6/14/2013,0.15549101,206,F,A,7/26/2018,0.162249448,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80719,1,9787,810,litu,Liriodendron tulipifera,158,194.8,1.3,200.5,NULL,A,11/4/2008,0.157954468,209,NULL,A,6/14/2013,0.176216267,219,F,A,7/26/2018,0.199310774,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/16/2020,Cameron Dow
80721,1,9789,811,caca,Carpinus caroliniana,154.3,201.89999,1.3,50.5,M,A,11/4/2008,0.001682195,56.9,M,A,6/14/2013,0.002262421,61,F;M,A,7/26/2018,0.002689174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80722,1,9790,811,cato,Carya tomentosa,158.5,208,1.3,244.9,NULL,A,11/4/2008,0.325501569,247.6,NULL,A,6/14/2013,0.335509893,247,F,A,7/26/2018,0.333269098,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80723,1,9791,811,caca,Carpinus caroliniana,159.3,200.7,1.3,51.7,M,A,11/4/2008,0.001783224,52.9,M,A,6/14/2013,0.001887793,55,F;M,A,7/26/2018,0.002079423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80724,1,9792,811,fram,Fraxinus americana,157.60001,207,1.3,31.1,NULL,A,11/4/2008,0.001770484,0,DN,D,6/14/2013,0,NA,F;DN,D,7/26/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80725,1,9793,811,litu,Liriodendron tulipifera,153.5,212.10001,1.3,530.8,NULL,A,11/4/2008,2.054250924,560.5,NULL,A,6/14/2013,2.371140468,595,F,A,7/26/2018,2.7753179,A,AU,NA,NA,NA,D,AN,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80726,1,9794,811,caca,Carpinus caroliniana,157.8,208.8,1.3,52.6,M,A,11/4/2008,0.001861317,54.8,M,A,6/14/2013,0.002060695,57,F;M,A,7/26/2018,0.002272309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80728,1,9796,811,acru,Acer rubrum,154.7,211.2,1.3,57.8,NULL,A,11/4/2008,0.006951418,57.3,NULL,A,6/14/2013,0.006806197,60,F,A,7/26/2018,0.007611956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80730,1,9798,811,caovl,Carya ovalis,159.7,212,1.3,177.4,NULL,A,11/4/2008,0.133590615,179.5,NULL,A,6/14/2013,0.138004129,181,F,A,7/26/2018,0.141212872,AU,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80731,1,9799,811,caovl,Carya ovalis,158.10001,219.8,1.3,65.1,NULL,A,11/4/2008,0.008380632,65.6,NULL,A,6/14/2013,0.00855962,68,F,A,7/26/2018,0.009452696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80732,1,9800,811,cagl,Carya glabra,158.60001,217.3,1.3,179.2,NULL,A,11/4/2008,0.137368018,0,DS,D,6/14/2013,0,NA,F;DC,D,7/26/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80735,1,9803,811,litu,Liriodendron tulipifera,153.8,214,1.3,168.7,NULL,A,11/4/2008,0.100209472,175,NULL,A,6/14/2013,0.110373748,186,F,A,7/26/2018,0.129606607,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80736,1,9804,811,caca,Carpinus caroliniana,156.2,219.2,1.3,168.7,NULL,A,11/4/2008,0.033635082,0,X;R,D,6/14/2013,0,NA,F;DC;R,D,7/26/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/15/2020,Cameron Dow
80737,1,9805,812,nysy,Nyssa sylvatica,154.60001,220.2,1.3,50.7,NULL,A,11/4/2008,0.005505835,0,DS,D,6/14/2013,0,NA,F;DC,D,7/26/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80739,1,9807,812,litu,Liriodendron tulipifera,157.5,221.60001,1.3,129,NULL,A,11/4/2008,0.049415639,135.2,NULL,A,6/14/2013,0.055922183,145,F,A,7/26/2018,0.067245808,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80740,1,9808,812,caca,Carpinus caroliniana,158.2,224,1.3,58.9,NULL,A,11/4/2008,0.002465094,62,NULL,A,6/14/2013,0.002799993,68,F;M,A,7/26/2018,0.00352199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80744,1,9812,812,nysy,Nyssa sylvatica,152.7,228.8,1.2,110.8,A,A,11/4/2008,0.036325807,104.5,NULL,A,6/14/2013,0.031539936,118,A;F,A,7/26/2018,0.042286361,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80745,1,9813,812,qual,Quercus alba,151.89999,229,1.2,600.6,A,A,11/4/2008,3.505081945,628,NULL,A,6/14/2013,3.951753975,645,F,A,7/26/2018,4.245990415,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80746,1,9814,812,litu,Liriodendron tulipifera,152.3,231.89999,1.3,215.8,NULL,A,11/4/2008,0.191728236,237.5,NULL,A,6/14/2013,0.246793749,284,F,A,7/26/2018,0.395325071,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80749,1,9817,812,cato,Carya tomentosa,155.2,234.8,1.3,168.6,NULL,A,11/4/2008,0.116077132,168.6,NULL,A,6/14/2013,0.116077132,172,F,A,7/26/2018,0.12265793,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80751,1,9819,812,litu,Liriodendron tulipifera,151.5,235.2,1.3,121.5,NULL,A,11/4/2008,0.042200639,125.8,NULL,A,6/14/2013,0.046250776,136,F,A,7/26/2018,0.056798329,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80752,1,9820,814,cato,Carya tomentosa,159.60001,260.39999,1.3,103,NULL,A,11/4/2008,0.029759284,105.9,NULL,A,6/14/2013,0.03213133,110,F,A,7/20/2018,0.035685572,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80753,1,9821,814,litu,Liriodendron tulipifera,155.60001,262.5,1.3,209.5,NULL,A,11/4/2008,0.177329277,228.9,NULL,A,6/14/2013,0.223937691,248,F,A,7/20/2018,0.276592698,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80754,1,9822,814,cato,Carya tomentosa,153.8,263.39999,1.3,121.6,NULL,A,11/4/2008,0.04707091,128.1,NULL,A,6/14/2013,0.054352154,133,F,A,7/20/2018,0.060289863,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80755,1,9823,814,cagl,Carya glabra,151.7,261.10001,1.3,57.4,NULL,A,11/4/2008,0.005919441,57.6,NULL,A,6/14/2013,0.005976583,58,F,A,7/20/2018,0.00609192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80756,1,9824,814,cato,Carya tomentosa,148.2,261.39999,1.3,350,M,A,11/4/2008,0.87273421,378.2,NULL,A,6/14/2013,1.081017968,367,F,A,7/20/2018,0.994886943,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80757,1,9825,814,cato,Carya tomentosa,146.60001,264.10001,1.3,291,NULL,A,11/4/2008,0.524129371,296.8,NULL,A,6/14/2013,0.553491995,303,F,A,7/20/2018,0.586017522,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80761,1,9829,814,havi,Hamamelis virginiana,140,265.29999,1.3,55.7,M,A,11/4/2008,0.007606915,55.1,M,A,6/14/2013,0.007961232,57,F;M,A,7/20/2018,0.009604325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80763,1,9831,814,litu,Liriodendron tulipifera,143.5,271.79999,1.3,164.3,NULL,A,11/4/2008,0.093468551,188.1,NULL,A,6/14/2013,0.133498077,221,F,A,7/20/2018,0.20414285,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
80766,1,9834,816,quru,Quercus rubra,155.8,300.60001,1.3,574.2,I,A,11/4/2008,2.37261218,0,DC,D,6/17/2013,0,NA,DC,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80767,1,9835,816,fram,Fraxinus americana,156.5,303,1.3,305.9,NULL,A,11/4/2008,0.512961598,0,DS,D,6/17/2013,0,NA,DC,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80768,1,9836,816,caca,Carpinus caroliniana,157,303.79999,1.3,72.5,M,A,11/4/2008,0.00412954,88.3,M,A,6/17/2013,0.006738226,101,M,A,8/31/2018,0.009407719,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80769,1,9837,816,acru,Acer rubrum,151.39999,305.89999,1.3,201.1,NULL,A,11/4/2008,0.143840137,224,NULL,A,6/17/2013,0.186935353,245,NULL,A,8/31/2018,0.232414031,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80770,1,9838,816,caca,Carpinus caroliniana,151.10001,311.39999,1.3,118.8,NULL,A,11/4/2008,0.014078579,140.9,NULL,A,6/17/2013,0.021506644,160,NULL,A,8/31/2018,0.029490638,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80771,1,9839,816,ulru,Ulmus rubra,158.5,311.39999,1.3,213.1,NULL,A,11/4/2008,0.176075084,0,DS,D,6/17/2013,0,NA,DC,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80772,1,9840,816,acru,Acer rubrum,157.89999,314.89999,1.3,259.3,M,A,11/4/2008,0.266765015,269,M,A,6/17/2013,0.291666667,315,M,A,8/31/2018,0.428039062,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80772,2,33438,816,acru,Acer rubrum,157.89999,314.89999,1.3,56.5,S,A,11/4/2008,0.006577585,60.1,S,A,6/17/2013,0.007642822,62,S,A,8/31/2018,0.00824329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80773,1,9841,816,frni,Fraxinus nigra,159.60001,317.29999,1.3,282.9,B,A,11/4/2008,0.418491087,0,DC,D,6/17/2013,0,NA,DC,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80774,1,9842,816,acru,Acer rubrum,153.8,316.60001,1.3,300.1,NULL,A,11/4/2008,0.380491647,311.1,NULL,A,6/17/2013,0.415274998,326,NULL,A,8/31/2018,0.465272652,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80775,1,9843,816,fram,Fraxinus americana,150.89999,319.89999,1.3,324.6,NULL,A,11/4/2008,0.594274254,332.1,NULL,A,6/17/2013,0.628908442,341,NULL,A,8/31/2018,0.671535809,AU,DS,343,0.681345239,3,D,I,,,,NA,1,5,0,"W, DE",10,60% bark blonding,8/11/2020,Cameron Dow
80776,1,9844,816,caca,Carpinus caroliniana,147.89999,318.5,1.3,79.7,M,A,11/4/2008,0.00522425,89.1,L;M,A,6/17/2013,0.006890861,107,L;M,A,8/31/2018,0.010857424,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,8/11/2020,Cameron Dow
80778,1,9845,816,ceca,Cercis canadensis,141.60001,306.89999,1.3,80,NULL,A,11/4/2008,0.016118625,91.4,L,A,6/17/2013,0.022620221,NA,DS,D,8/31/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80779,1,9846,816,unk,Unidentified unk,147.5,309.29999,1.3,160.9,Q,A,11/4/2008,0.029904333,0,DN,D,6/17/2013,0,NA,DN,D,8/31/2018,NA,PD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80780,1,9847,815,ulsp,Ulmus sp,149.89999,283.39999,1.3,59,G,A,11/4/2008,0.007678997,0,DN,D,6/14/2013,0,NA,DN,D,8/31/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81002,1,9848,814,litu,Liriodendron tulipifera,145.3,272.60001,1.3,182,NULL,A,11/4/2008,0.122390762,201.2,NULL,A,6/14/2013,0.159411721,230,F,A,7/20/2018,0.226784506,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,6/11/2020,Cameron Dow
82001,1,9849,817,ceca,Cercis canadensis,148.10001,321.29999,1.3,108.7,L,A,6/30/2008,0.035155647,105.5,L,A,6/17/2013,0.032582566,NA,DC,D,8/31/2018,NA,PD,PD,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
82002,1,9850,817,havi,Hamamelis virginiana,148.8,320.70001,1.3,44.8,M,A,6/30/2008,0.00303113,56.5,NULL,A,6/17/2013,0.005780839,68,L;M,A,8/31/2018,0.009892959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82004,1,9852,817,quve,Quercus velutina,149.60001,328.10001,1.3,378.5,NULL,A,6/30/2008,1.342100274,401.6,NULL,A,6/17/2013,1.520453551,427,NULL,A,8/31/2018,1.730096447,A,A,NA,NA,NA,,,,,,NA,NA,NA,NA,,NA,,7/21/2020,Cameron Dow
82006,1,9854,817,nysy,Nyssa sylvatica,148.3,329.60001,1.3,56,NULL,A,6/30/2008,0.006998897,55.6,NULL,A,6/17/2013,0.00687886,56,NULL,A,8/31/2018,0.006998897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82008,1,9856,817,havi,Hamamelis virginiana,144.89999,327.20001,1.3,53.5,M,A,6/30/2008,0.007928672,60.5,L;M,A,6/17/2013,0.010527986,59,M,A,8/31/2018,0.00950859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
