pH	Al	Ca	K	Mg	Mn	ECEC	BS	x	y
5.1307367034196	0.0459393872273676	22.4903401156422	0.309116988747535	3.99701470792551	0.524094674564505	26.3601692025363	98.9275996593608	5	425
5.09459300461109	0.0433707196231866	22.2797776636192	0.274880302549133	4.02341419385317	0.496708426126246	26.2560682486703	100.240862857148	5	435
5.07634273163047	0.0419124925000672	22.0504521539904	0.253792009063924	4.07484248805341	0.457662991307592	25.9964164713355	101.332946882725	5	445
5.06803798035591	0.0421531625084788	21.7671919728637	0.250570937621903	4.13838778438585	0.411782249867324	25.5386869156280	101.869876286323	5	455
5.05673994298887	0.0413597477596228	21.288035484182	0.257069255474545	4.20491966199109	0.361690690801787	24.9483490267683	101.837492447075	5	465
5.0418291035583	0.0397551206197086	20.6734658522711	0.268670223823499	4.24664717834571	0.321148478069520	24.3707978651196	101.678370686814	5	475
5.01624668067078	0.0447070149676507	19.9390258661073	0.296961580238033	4.20878048260693	0.330078437521229	23.6238855730111	101.126385622816	5	485
4.99215367806645	0.0586889377916887	19.1562114272948	0.345635574456460	4.05843110529189	0.392049304485736	22.6951518322747	100.118711853301	5	495
4.99971549813511	0.0736479578531428	18.3274233433860	0.399166861794379	3.85909281759368	0.464956267057045	21.6769470680046	98.7953566241477	5	505
5.03289465309265	0.0816756130414284	17.453595518852	0.441864142487194	3.63295295465017	0.516998957888595	20.8106834933307	97.853130934709	5	515
5.07520832485409	0.075912119681354	16.5212905220463	0.463648500452933	3.43510983429285	0.528605346513314	20.2218024171329	97.9698313674486	5	525
5.12745617546788	0.0590085515371695	15.6398505514464	0.468527253127592	3.31723649017557	0.508727499230143	19.8736176950386	98.5736961220902	5	535
5.18204728271317	0.044723195080183	15.2656934789727	0.468943803299603	3.28668183699961	0.479553008182884	19.8473672983155	98.9736752463626	5	545
5.24554624390974	0.0386719679209008	15.5144736969966	0.477948994346532	3.35244271089687	0.456018748916057	20.3351226862227	99.109885980377	5	555
5.32613271173632	0.035403389977881	16.2532166614425	0.499059344276915	3.52118192953907	0.437700977342841	21.3780815061455	99.1851393926401	5	565
5.41211401514132	0.0317617236133333	17.2797335821881	0.52517851714417	3.7452881794433	0.420470166642532	22.8260965447289	99.7229217736283	5	575
5.4762573590513	0.0275721418627039	18.3816673464898	0.550083629408782	3.97569792722852	0.405171553802058	24.3811217252594	100.298466427413	5	585
5.50652973935914	0.0233923074632114	19.435779670239	0.569874651919114	4.16282377317844	0.392745841084451	25.8086043029541	100.465956931734	5	595
5.51376979496526	0.0191619788355101	20.2776753421675	0.579921930502552	4.27167704136943	0.378211762378622	26.8568085855767	100.081977791955	5	605
5.51183329134488	0.0148422754547513	20.7711286335195	0.576432993812535	4.28614288764668	0.356754374254382	27.3948717279936	99.162749013372	5	615
5.54622446330935	0.0128221317066326	21.8797528431365	0.599787321979569	4.40037679631756	0.353633844353394	28.3668259611034	98.7838360674227	5	625
5.62385935919747	0.0126522102324160	23.613082714150	0.654153133828382	4.63166635102596	0.368822805053035	29.8356278703057	99.1817168682054	5	635
4.71810916179864	0.0900088359111183	15.3990479932482	0.360116781082284	2.46817424025107	0.474786628036745	20.4860676066632	94.7937036807476	15	5
4.62551199564207	0.0904389985093919	15.1973843074302	0.365523996294268	2.45322552104192	0.451838002173614	20.7325054534721	95.0159490964734	15	15
4.47490959881479	0.109143040507679	15.5156113500374	0.381010457638191	2.47856802230544	0.422454932839974	20.9291599960487	94.7492296779848	15	25
4.18075233216884	0.199176043656653	16.1314128870521	0.410906575191714	2.57156634658596	0.391341970927219	21.2254954470638	93.2893694906702	15	35
3.93417269164217	0.348266616796080	16.5593441681509	0.422417825419294	2.69121886001647	0.374038193648036	21.4546160851892	91.6591492874665	15	45
4.1869895007115	0.336623647726445	16.6680463395528	0.320596349457989	2.86661340715803	0.484886547503065	21.5440162065913	91.6917118770092	15	55
4.50918579092725	0.241437355857996	17.3738574153987	0.26706009924375	3.12031689504606	0.602051572669045	21.9776328561845	92.1883334861596	15	65
4.72187663265632	0.148116391505479	18.8876883016036	0.272789948648555	3.42764726877325	0.639730656345446	22.8209734302046	93.045766944615	15	75
4.89481168962809	0.079363590963539	20.4436877267208	0.289503487101889	3.71979372271461	0.638751164365039	23.5975040128763	94.4931504537154	15	85
5.02308569397445	0.0456542113375872	21.4966701817558	0.305338209217661	3.91636092292396	0.627449623115534	23.9747963720222	95.9789384282455	15	95
5.07742971016418	0.0363839835275924	21.6204845732393	0.318805729905008	3.90332447917547	0.621241290547218	23.7295409094114	96.4110004993103	15	105
5.09464970708368	0.0312344371830100	20.9900027498146	0.331701713031671	3.77250539075981	0.610558175921665	23.3050193951469	96.6511663103393	15	115
5.11995893622408	0.0248550529212649	20.2055257286974	0.351802394740996	3.63871915391653	0.588762268240912	23.1520500418330	97.1388787641883	15	125
5.18315564771149	0.0238092020305639	20.3959960189758	0.402374689355279	3.62271403156207	0.559486258766205	23.7286976316763	97.5022105083598	15	135
5.2720398357311	0.0272993897111703	21.7186693795665	0.488369020045959	3.75424834244287	0.526601397886367	25.0540582486303	97.7329830945798	15	145
5.341135164108	0.0283714233233031	23.0587652291639	0.548926250126263	3.92553545973253	0.50808549815051	26.5258043190344	98.0965127951017	15	155
5.40248923395776	0.0287685597918422	23.6415054959395	0.548105062694551	4.0458090076977	0.495746456512005	27.7238884765274	98.6527413697847	15	165
5.48144015108393	0.0346502423848119	23.3226185561299	0.508968923615744	4.06198419390735	0.461456426516056	28.4244769832442	99.3625137313642	15	175
5.56641568195271	0.0394471162573877	23.0298592509722	0.473390328237894	4.02063410755472	0.409245730860828	28.7844033992959	99.972227803971	15	185
5.64345476809277	0.0370832915439309	23.2139054328232	0.451235776004064	3.97559717531609	0.358579922198711	28.7286429019294	100.130596023879	15	195
5.64076064714637	0.0326547065664692	23.4532099584381	0.42302835029351	3.95752634652758	0.350540329921907	28.5372475500051	99.699766719457	15	205
5.57314122494261	0.0340131547690050	23.5644042917649	0.405630612308548	4.05316837188563	0.384072022947019	28.6352243256023	98.9869755265	15	215
5.51818978671982	0.0383113834823528	23.6180912688381	0.410202760750999	4.18089487389417	0.419249499148788	28.8335139544673	98.5333251695379	15	225
5.45223381786578	0.0417583434584467	23.4504259032582	0.415610022176911	4.22864020076814	0.456873610702764	28.4468382462855	97.770058612908	15	235
5.34440189895288	0.051160736524216	22.9245091028200	0.404737928509896	4.14010287325998	0.52516604028304	27.3466501430748	96.6014151963738	15	245
5.25122889656977	0.0626334405194349	22.2027462077200	0.387526246664081	3.94295257577903	0.59661830046307	25.8941275629575	95.4694152584905	15	255
5.18419857326005	0.071913039685116	21.2316161592544	0.375154729616085	3.71621215206777	0.646948015853217	24.5887269694744	94.8786113833315	15	265
5.09817761841412	0.0945884068903874	19.9152047405483	0.376900926287965	3.57831490300627	0.690610083999977	23.5939421440137	94.1960072763848	15	275
4.98570766953526	0.141389696515452	18.1393286421662	0.385022273191663	3.51252381610061	0.739405824921114	22.7452256940548	92.8991120885647	15	285
4.87596877870018	0.191887630679023	16.3006695022440	0.394949446770327	3.48549603989738	0.77891663288151	22.0473741680763	91.3360995312436	15	295
4.80093239552786	0.219493206614289	15.0310420317668	0.413170521366325	3.52497241362953	0.800528490878712	21.7839587261211	90.7041892056205	15	305
4.80589298725044	0.215371423824338	15.0126775630425	0.450123544004404	3.67167545538776	0.794422550167736	22.3751837836754	91.8445861913	15	315
4.86710101257761	0.182331401638598	15.6262435363632	0.491575307093104	3.85814717011373	0.757816989517352	23.2107278318924	93.7232343486688	15	325
4.96716235460762	0.136115794248448	16.5509725718401	0.525654875411121	4.01077857368012	0.702707052404474	23.9721850867738	95.5220528174528	15	335
5.08591828110622	0.0962280904213615	17.9592862166477	0.536839688780782	4.13208557706938	0.655246866701297	24.8371833196022	96.9630861696666	15	345
5.18408265871933	0.0734485171364092	19.3200456516680	0.523518583955699	4.19302740900086	0.616840313528396	25.594306952108	97.6961978288734	15	355
5.25340101792885	0.0577998439405286	20.1900059001797	0.508955645025108	4.16854639822522	0.577830208153717	25.9533327477419	97.9144203289414	15	365
5.28966546240767	0.0474541717708726	20.804985620832	0.49145893906204	4.0982125398474	0.546017662659059	26.0443157764951	97.9687567665947	15	375
5.27670038907214	0.0455788827778574	21.2194739797796	0.455277225938202	4.03608385018354	0.532722928609913	25.9487448580317	97.893318612336	15	385
5.23537712895461	0.0447658460628471	21.282838969666	0.415586749503173	3.96664438581971	0.527775601201293	25.6380616421395	97.519470031502	15	395
5.18588232061869	0.0434460925133986	21.0843116098216	0.378173162797818	3.89136538832292	0.526643324272773	25.1708371949916	97.1215275033377	15	405
5.12213824192983	0.0451257909253764	20.6888287585592	0.337402787675953	3.80097335449897	0.537134850451362	24.6554479354348	97.0423382473837	15	415
5.07136167233312	0.0463770194178832	20.3991903817173	0.289527973302558	3.73413826920962	0.536167420949696	24.2543089579224	97.519814413688	15	425
5.05070325082115	0.0426543881060322	20.2603445099818	0.240377859965293	3.72380695403494	0.505741653942801	23.8588494731908	98.5402460921376	15	435
5.04289156099841	0.0389237235786975	20.1358264457351	0.209238299241908	3.7426710994772	0.460622610249306	23.3984222136163	99.3928993739805	15	445
5.03032198431272	0.0413755100849248	19.8122443290413	0.214119656774854	3.78351537896494	0.41255968263642	22.6747942629716	99.2503437479876	15	455
5.00694366721381	0.0438317982571752	19.1808055701745	0.226477823794522	3.82430053456101	0.354084228717506	21.8473527974903	98.9539310364862	15	465
4.98634479771247	0.0409503708693739	18.434167871671	0.230701399030129	3.87541626841839	0.285014412423913	21.1679260361840	98.9677026457183	15	475
4.94138874725275	0.0487709305274466	17.5335966876824	0.260063180436162	3.82517974110624	0.295394054394659	20.4167420010613	98.8181270058134	15	485
4.88913006519964	0.0749504159669885	16.6493361955952	0.326692252191497	3.6539951098721	0.396154220180053	19.5805534967285	98.1328443115573	15	495
4.8759762911142	0.10039974915592	15.7454883076736	0.39687837670942	3.44659350341877	0.501064976375204	18.8070113599252	96.9178336623486	15	505
4.90426728122815	0.112358542087784	14.7638247291108	0.450856925816687	3.23919497191351	0.578657478100857	18.1714931406343	95.517263059880	15	515
4.97105192322756	0.09747280071018	13.8700296559558	0.464548656850492	3.08323672137408	0.575956932890924	17.7919383678798	95.6049242669163	15	525
5.04819972992952	0.0677198354205681	13.2887882464814	0.453025361649006	2.98951001861003	0.529170990983546	17.60682599522	96.6476606547762	15	535
5.11372627162794	0.0449093971459481	13.1376344390201	0.435912371737178	2.96350866009987	0.478182088363204	17.6115884800358	97.4158109694061	15	545
5.16886397924305	0.0418440236181572	13.6473635591874	0.440248667422135	3.05103843565208	0.451633849407028	18.2105273887257	97.6873521381196	15	555
5.28317813560693	0.039727445510065	14.9588034130535	0.471184237931208	3.29535559021943	0.435764148709543	19.6183211384101	98.0592156308594	15	565
5.4105797826497	0.0356525243369882	16.5750614486039	0.505282121568946	3.61975612464716	0.41607582113586	21.4857088251743	98.6826608495084	15	575
5.50806160549106	0.0311167226285969	18.2580936413802	0.536322846134028	3.96041427620482	0.398596180354741	23.5083403749775	99.6558670639978	15	585
5.5378810685776	0.0280902264682258	19.9105477185373	0.564222151430118	4.26126660333646	0.393832511802152	25.4640325584158	100.254239722482	15	595
5.53753571896611	0.0243430661084725	21.3678379247078	0.584896283750487	4.49038057194419	0.389469133223863	27.1377179163663	100.261340174480	15	605
5.5375335175245	0.02004630947759	22.5107652141948	0.598529165637347	4.64677667706918	0.380059368491513	28.3598418090441	99.4944268298912	15	615
5.55907059669287	0.0175550437387239	23.8051728367299	0.623603915770021	4.7848828884713	0.378851398971997	29.4832834163559	98.7536540948598	15	625
5.60898285793594	0.016805686855258	25.1829552403618	0.662635537179338	4.90507262815966	0.386910478348970	30.5699592583711	98.8079477662334	15	635
4.85614357260999	0.0846129467795206	15.0343587853993	0.347236217429281	2.47810736322242	0.493644399277167	19.9613292060198	94.9591252162012	25	5
4.82974992863234	0.0735978569604449	15.0121328926563	0.342570891743111	2.44032664713839	0.479525397228960	19.9601624179323	95.1874849854284	25	15
4.79145717861288	0.0681642000996936	15.4486752885946	0.342573283539963	2.42247579943881	0.463760404996541	19.9237437881794	95.3628154741085	25	25
4.53874108885758	0.134618457991520	16.1266303223840	0.347969876929063	2.55171970909750	0.477935723622258	20.2538804424975	93.7154393616456	25	35
4.40686900852267	0.229600671512902	16.3861728404565	0.31994744127239	2.69774015570348	0.527054261878776	20.5152867131534	92.2566992237192	25	45
4.57339284152509	0.255836837142974	16.0603678856102	0.240625236581009	2.83758562726650	0.65985220763884	20.4293645710743	91.3064862684839	25	55
4.75780625593438	0.208985850204134	16.5983975958032	0.216713609392913	3.07272270379578	0.74919622802713	20.8331370446516	90.9399568793435	25	65
4.83331179758897	0.138102368904471	18.2731043049959	0.251969927394629	3.39633279032308	0.719315090808032	21.8440040169253	91.3657665443187	25	75
4.94042252043558	0.0746828774416325	19.6915221427846	0.279388393894736	3.69779651056669	0.678225582889933	22.6358575202343	92.894233028107	25	85
5.04008019660743	0.0404147248967225	20.6161529547661	0.299763183532613	3.90365018276455	0.642414875418136	22.9867035232738	95.032858745601	25	95
5.03444724991732	0.0401040874902644	20.2870067319486	0.314219269279399	3.7766237644656	0.635669775385682	22.3197478117070	94.8266097876742	25	105
5.03511888099099	0.0391446591664084	19.2693360379036	0.323349435346795	3.53627810152519	0.624510703162357	21.4522131944843	94.5905955817964	25	115
5.06367549615739	0.0299366150591644	18.0027413654335	0.332733742543405	3.29423806015484	0.597727059713253	20.8098845117482	94.9564827180125	25	125
5.13234331484098	0.0284807483429647	18.1839796012842	0.385529850381851	3.23958048051092	0.563957540009302	21.2788840498896	95.6821760220347	25	135
5.23270835036219	0.0345843056258702	20.0596685244834	0.508216244340349	3.42193269731532	0.519081577579078	22.9319128895550	96.790518118303	25	145
5.31784137151222	0.033302916823198	21.7836272072885	0.585245716824328	3.65935621349484	0.503110815630036	24.6242379377924	97.6766568357027	25	155
5.40065312948506	0.0290656261897914	22.7676670297472	0.571660988056371	3.86338184623437	0.50497966398095	26.0410619073182	98.3036641961614	25	165
5.47355710379529	0.0380289921872071	22.3174498532731	0.504190211209948	3.88332706628818	0.466216845475221	26.6691076534642	99.1049879057068	25	175
5.55898380638576	0.0445342005324257	21.9030386198256	0.459871804584372	3.87437601010951	0.401737796043007	27.0650552100044	99.6460056676404	25	185
5.66762980094898	0.0397909847370538	22.0308812647689	0.445644742792162	3.85761934387586	0.326939096786277	27.1878927825958	99.7000440166826	25	195
5.64724654282466	0.0303025423136799	22.3230362944109	0.407438445760423	3.82763911367929	0.318717251664936	27.0371488710944	99.2356421635527	25	205
5.54131669068499	0.0333302324541944	22.6813835581693	0.387414469319377	3.99672726737231	0.375825947055489	27.3203441727591	98.8616817307554	25	215
5.49131089886794	0.0394460512810017	23.1640605368594	0.405193865515518	4.24065724975286	0.417411984038915	27.9050554643097	98.7811106094732	25	225
5.43485344634665	0.0392647082371496	23.2755437977702	0.424610888557919	4.36175157619263	0.447040347130411	27.9338035581399	98.5101756946687	25	235
5.25897339628189	0.0494241378340088	22.5889068610518	0.409453213022575	4.30479314061985	0.544913249000445	27.1043842415382	97.4107514746258	25	245
5.11759044282977	0.0583757742569724	21.6091645440723	0.387542301305682	4.08992884089349	0.633570779898849	25.8399448074703	96.417065514331	25	255
5.07285161857417	0.059634406190125	20.5475870754355	0.368552784705365	3.81174656342924	0.676127075465459	24.5868075496758	96.0309775496624	25	265
5.03401477995978	0.0765941927056522	19.4713970851638	0.376144901355782	3.71172307728877	0.711203295426906	23.7676929284184	95.3727885383983	25	275
4.93700351459582	0.121745696365039	17.7599425045942	0.387631606183701	3.67317006231119	0.767593608616191	22.9673982139729	93.8291925050305	25	285
4.84974901339057	0.168562839663379	15.9108721849712	0.398702832806697	3.64020987844128	0.81294755871657	22.2366965693779	92.4767642303554	25	295
4.77981741354347	0.195022919375572	14.4728431733433	0.417186389993352	3.64405137184355	0.845435892347517	21.7872048292407	91.8064557606932	25	305
4.81528351495171	0.189441436195282	15.0586044336377	0.472525438375387	3.84911510360723	0.844374729968407	22.7750011215258	92.9724103761994	25	315
4.90046824104522	0.159088428249204	16.0831915420375	0.521235732398258	4.04394639836458	0.793304236381697	23.7161313774519	94.497174279994	25	325
5.01320771123717	0.115720993965698	17.1253770967458	0.556070280258468	4.16287171002326	0.70666762609375	24.2770786592829	95.9298328724726	25	335
5.13185091543161	0.0734695768130314	18.7492541155251	0.559073289368074	4.28348427972186	0.644007295840846	25.1228423573899	97.1869222152353	25	345
5.22553236752636	0.0574025402564407	20.1039392333272	0.525900399109788	4.3167747690861	0.601395496429668	25.8338870662317	97.8743204620084	25	355
5.30223556418142	0.0480123422884228	20.7323745393742	0.507591830186879	4.22323255202319	0.553900480703707	25.9610712264825	98.1027708585534	25	365
5.34703259322283	0.0388505908634182	20.9323895841503	0.498236066961296	4.07924001512225	0.512282698814138	25.7602005255921	98.1862312986302	25	375
5.31181697311549	0.0434517579981464	20.8672589663708	0.451381048274956	3.98512743315781	0.504485405820334	25.4957884704058	98.439595226976	25	385
5.24440912784033	0.0471065436453142	20.3291345287649	0.408758307624184	3.86496462776673	0.504305447235898	24.9916781532522	98.3954452174727	25	395
5.15600271673439	0.0460123994929348	19.4660761841508	0.374165256691444	3.73774463406101	0.509237277666636	24.2155041146638	98.0613055732417	25	405
5.02344808360025	0.0528475628075631	18.3814273839923	0.336556842893952	3.58233026779791	0.553562690348767	23.1935190777485	96.7930849214904	25	415
4.98055874029305	0.058976440473267	18.0041153334767	0.284303028007268	3.47007419339640	0.560930269987871	22.4768289166279	96.3464971621827	25	425
4.98744233952534	0.0517610713697417	18.0306030061016	0.225437728804897	3.42823700452552	0.524980756365274	21.8683989982613	96.7208943199823	25	435
4.9867650408601	0.0419947987923267	17.9518135469497	0.181248089274243	3.42149660827817	0.476228470351292	21.1770195539858	96.9606329221479	25	445
4.96477494083305	0.0486106792766459	17.4728178647878	0.202114709161013	3.43772987658084	0.438009988997523	20.2522025832735	96.6356182119933	25	455
4.9124546557339	0.058226223603023	16.6788643776568	0.223002535675687	3.42593154191391	0.392304028519826	19.2110218002153	96.3701838353615	25	465
4.81376784634088	0.0692667938660523	15.4390597640678	0.226911575707332	3.37248365045365	0.357168048712896	18.1121739451708	95.9008889813202	25	475
4.7712916056433	0.0885096816353018	14.6434025985432	0.256451071186995	3.30729346383154	0.369112697165523	17.3573933265635	95.9390663952111	25	485
4.78428133882678	0.117807611741209	14.1767020483205	0.327239882715844	3.22214364842567	0.437728439697852	16.8666713608775	96.1552355915875	25	495
4.7732796571213	0.148880881469925	13.3221538706702	0.403735892900091	3.04936630101218	0.544433230432832	16.3360590831368	95.1289820302986	25	505
4.79301098919253	0.164154035380518	12.3550616862144	0.468416221956106	2.86846793256814	0.648568252709091	15.9288374947004	93.4929040069372	25	515
4.88826730100998	0.133068200207408	11.7265562974594	0.467580395393165	2.75722950592839	0.616089815225696	15.7637695092095	93.9670990907885	25	525
4.96769264299237	0.0902958657343686	11.3887552925093	0.442609516830988	2.69078026625809	0.550831647761348	15.7592951116022	95.1512050165444	25	535
5.01146667878596	0.0607609634535738	11.2722960350813	0.407222452369616	2.65143082673684	0.485695435408202	15.7922039786304	95.934111934252	25	545
5.08387982230328	0.0527257578909568	12.0858660529843	0.409092968968744	2.75956979839895	0.45387003245539	16.5312988423822	96.3889625721938	25	555
5.25162550134899	0.0467224018288066	14.0006906985337	0.453199053970398	3.06912800460844	0.441575533826444	18.2347964981997	97.0469796903632	25	565
5.42010164293489	0.0394070568299466	16.1492743041726	0.492008479772873	3.47429390552675	0.417028165272298	20.2972421707854	97.5253458505522	25	575
5.55864633167022	0.0330630676887448	18.5115036926115	0.527012606600258	3.92718582071223	0.392742311823211	22.6964590560359	98.5355836006996	25	585
5.58638888879701	0.0320166782033409	21.0244394739818	0.565778537508093	4.35124369424527	0.400022050384479	25.2192825741197	99.5664817009973	25	595
5.58244605542451	0.029921830200455	23.4209254041118	0.60185412104583	4.75059031664373	0.408050277550058	27.6801619506755	100.093584091471	25	605
5.58773475732119	0.0256269110298355	25.4007152130432	0.632346918777467	5.08358441741964	0.408293422209964	29.7584735717492	99.8016525426737	25	615
5.59743645931748	0.0228009680603484	26.8291814962226	0.660115335981938	5.2574625365577	0.409181035223066	31.1184394996289	99.2331797464728	25	625
5.6185939542286	0.0220770108980007	27.7392136499798	0.685960535538734	5.26739472898599	0.412441352578677	31.7922038574466	98.9932096149906	25	635
4.94490869277877	0.0958134728159512	14.9704152625434	0.331462794418559	2.51011662950159	0.521874895561122	19.1987132620689	93.3740050209029	35	5
4.89641036375513	0.0915046697328045	15.0065779557248	0.317848333661452	2.47706400091889	0.528350568937873	19.0722897652219	92.9028034821588	35	15
4.83315200801984	0.0946648770892213	15.4189762866707	0.310790443479834	2.49415469049906	0.544312569393951	19.1515425885490	92.6447299369917	35	25
4.7043064312276	0.133969325306207	16.0751448878003	0.308544079930141	2.62662334280526	0.588637992542272	19.5850018408407	92.0597833189602	35	35
4.64106020913103	0.186270186527444	16.5242644712467	0.292086251417279	2.81461961821163	0.668929316194238	20.0805957083523	91.3680377507994	35	45
4.71160525025689	0.210593762708620	16.6850465525032	0.257080654189130	3.00566847530173	0.77818055611044	20.3521722974709	90.4353866759591	35	55
4.79949360849253	0.197849432751853	17.2028412862591	0.245378977170740	3.21705916810488	0.824939683010386	20.6830630778543	89.3484841757682	35	65
4.83583485127974	0.159534427300389	18.1352877126212	0.262730915684792	3.44672556183541	0.774807459711567	21.1664241114058	88.4753789997094	35	75
4.87393635046402	0.111941387371627	18.9402252891932	0.281375539023028	3.64852770085782	0.70866435659722	21.5265716321448	88.6122074972334	35	85
4.91889678422209	0.0796138070015469	19.438288205582	0.300618555417357	3.75702020868742	0.668438371232837	21.5410334044449	90.2131027968699	35	95
4.93939013830328	0.0731437190012973	19.0024082449353	0.315212342526016	3.62954720326857	0.656249396267078	20.8597083909348	91.3402946768406	35	105
