Sampling.date,Latitude,Longitude,Elevation.m,Spcode,Species.name,Tag.number,Leaf.identifier,Plant.life.form,Maturity,Exposition,dbh.2012.mm,CE.index,Leaf.fresh.mass.g,Leaf.dry.mass.g,Leaf.area.cm2,SLA,LMA
10/12/2012,38.8935,78.1454,302,elum,Elaeagnus umbellata,Q415,4,shrub,juvenile,natural environment,17.5,5,0.133,0.038,8.82,232.11,0.0043
10/12/2012,38.8935,78.1454,302,elum,Elaeagnus umbellata,Q415,5,shrub,juvenile,natural environment,17.5,5,0.145,0.039,9.76,250.26,0.004
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,10643,1,tree,mature,natural environment,645,4,0.155,0.071,22.24,313.24,0.0032
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,10643,2,tree,mature,natural environment,645,4,0.141,0.062,20.16,325.16,0.0031
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,10643,3,tree,mature,natural environment,645,4,0.43,0.194,57.74,297.63,0.0034
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,10643,4,tree,mature,natural environment,645,4,0.182,0.072,27.39,380.42,0.0026
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,10643,5,tree,mature,natural environment,645,4,0.209,0.092,30.43,330.76,0.003
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,30233,1,tree,mature,natural environment,1045,5,0.226,0.116,34.1,293.97,0.0034
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,30233,2,tree,mature,natural environment,1045,5,0.041,0.02,7.36,368,0.0027
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,30233,3,tree,mature,natural environment,1045,5,0.21,0.101,29.48,291.88,0.0034
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,30233,4,tree,mature,natural environment,1045,5,0.231,0.119,34.28,288.07,0.0035
9/21/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,30233,5,tree,mature,natural environment,1045,5,0.097,0.046,16.53,359.35,0.0028
10/12/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,62115,1,tree,juvenile,natural environment,41.6,3,0.122,0.054,18.91,350.19,0.0029
10/12/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,62115,2,tree,juvenile,natural environment,41.6,3,0.138,0.059,21.86,370.51,0.0027
10/12/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,62115,3,tree,juvenile,natural environment,41.6,3,0.392,0.165,57.96,351.27,0.0028
10/12/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,62115,4,tree,juvenile,natural environment,41.6,3,0.353,0.157,52.06,331.59,0.003
10/12/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,62115,5,tree,juvenile,natural environment,41.6,3,0.295,0.136,41.18,302.79,0.0033
10/10/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,122221,1,tree,mature,natural environment,89.1,4,0.241,0.116,40.38,348.1,0.0029
10/10/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,122221,2,tree,mature,natural environment,89.1,4,0.192,0.094,34.34,365.32,0.0027
10/10/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,122221,3,tree,mature,natural environment,89.1,4,0.128,0.068,24.77,364.26,0.0027
10/10/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,122221,4,tree,mature,natural environment,89.1,4,0.232,0.112,39.26,350.54,0.0029
10/10/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,122221,5,tree,mature,natural environment,89.1,4,0.15,0.08,28.09,351.13,0.0028
9/17/2012,38.8935,78.1454,302,fram,Fraxinus americana,100194,1,tree,juvenile,natural environment,15,1,1.056,0.426,114.34,268.4,0.0037
9/17/2012,38.8935,78.1454,302,fram,Fraxinus americana,100194,2,tree,juvenile,natural environment,15,1,1.786,0.624,180.92,289.94,0.0034
9/17/2012,38.8935,78.1454,302,fram,Fraxinus americana,100194,3,tree,juvenile,natural environment,15,1,2.937,1.086,208.33,191.83,0.0052
9/14/2012,38.8935,78.1454,302,fram,Fraxinus americana,111090,1,tree,juvenile,natural environment,14.9,1,1.313,1.239,138.65,111.9,0.0089
9/14/2012,38.8935,78.1454,302,fram,Fraxinus americana,111090,2,tree,juvenile,natural environment,14.9,1,2.179,0.551,208.63,378.64,0.0026
9/14/2012,38.8935,78.1454,302,fram,Fraxinus americana,111090,3,tree,juvenile,natural environment,14.9,1,3.366,0.841,306.93,364.96,0.0027
9/12/2012,38.8935,78.1454,302,fram,Fraxinus americana,122556,1,tree,mature,natural environment,112,1,2.11,0.855,228.09,266.77,0.0037
9/12/2012,38.8935,78.1454,302,fram,Fraxinus americana,122556,2,tree,mature,natural environment,112,1,2.282,0.946,214.08,226.3,0.0044
9/12/2012,38.8935,78.1454,302,fram,Fraxinus americana,122556,3,tree,mature,natural environment,112,1,4.073,1.718,386.55,225,0.0044
9/6/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,91492,1,tree,juvenile,natural environment,22.2,1,0.384,0.168,48.53,288.87,0.0035
9/6/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,91492,2,tree,juvenile,natural environment,22.2,1,0.342,0.155,45.79,295.42,0.0034
9/6/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,91492,3,tree,juvenile,natural environment,22.2,1,0.304,0.14,42.21,301.5,0.0033
9/6/2012,38.8935,78.1454,302,fagr,Fagus grandifolia,91492,4,tree,juvenile,natural environment,22.2,1,0.123,0.058,18.63,321.21,0.0031
10/1/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20181,1,tree,juvenile,natural environment,45.08,5,2.982,0.915,196.29,214.52,0.0047
10/1/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20181,2,tree,juvenile,natural environment,45.08,5,1.623,0.518,114.09,220.25,0.0045
10/1/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20181,3,tree,juvenile,natural environment,45.08,5,2.357,0.745,154.53,207.42,0.0048
10/4/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20593,1,tree,mature,natural environment,136.8,5,5.828,2.155,487.26,226.11,0.0044
10/4/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20593,2,tree,mature,natural environment,136.8,5,4,1.287,323.3,251.2,0.004
10/4/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20593,3,tree,mature,natural environment,136.8,5,6.59,2.064,484.07,234.53,0.0043
10/4/2012,38.8935,78.1454,302,frni,Fraxinus nigra,20593,4,tree,mature,natural environment,136.8,5,4.563,1.219,324.75,266.41,0.0038
9/7/2012,38.8935,78.1454,302,frni,Fraxinus nigra,111330,1,tree,mature,natural environment,477.1,1,2.853,0.879,252.02,286.71,0.0035
9/7/2012,38.8935,78.1454,302,frni,Fraxinus nigra,111330,2,tree,mature,natural environment,477.1,1,3.189,0.915,245.44,268.24,0.0037
9/7/2012,38.8935,78.1454,302,frni,Fraxinus nigra,111330,3,tree,mature,natural environment,477.1,1,1.93,0.611,171.82,281.21,0.0036
10/5/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,22205,1,tree,mature,natural environment,137.4,4,4.399,1.791,306.23,170.98,0.0058
10/5/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,22205,2,tree,mature,natural environment,137.4,4,6.616,2.693,541.31,201.01,0.005
10/5/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,22205,3,tree,mature,natural environment,137.4,4,5.246,2.137,418.5,195.84,0.0051
9/12/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,122448,1,tree,mature,natural environment,238,1,1.828,0.756,194.83,257.71,0.0039
9/12/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,122448,2,tree,mature,natural environment,238,1,1.543,0.621,148.73,239.5,0.0042
9/12/2012,38.8935,78.1454,302,frpe,Fraxinus pennsylvanica,122448,3,tree,mature,natural environment,238,1,1.83,0.712,178.01,250.01,0.004
10/4/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,20537,1,shrub,mature,natural environment,124.5,3,0.726,0.262,201.04,767.33,0.0013
10/4/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,20537,2,shrub,mature,natural environment,124.5,3,0.931,0.327,95.51,292.08,0.0034
10/4/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,20537,3,shrub,mature,natural environment,124.5,3,0.859,0.31,66.13,213.32,0.0047
10/12/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,80696,1,shrub,mature,natural environment,66.5,4,1.157,0.426,95.59,224.39,0.0045
10/12/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,80696,2,shrub,mature,natural environment,66.5,4,1.113,0.377,102.7,272.41,0.0037
10/12/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,80696,3,shrub,mature,natural environment,66.5,4,1.205,0.455,100.95,221.87,0.0045
10/12/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,80696,4,shrub,mature,natural environment,66.5,4,0.894,0.306,83.94,274.31,0.0036
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111275,1,shrub,juvenile,natural environment,35.5,1,0.802,0.298,59.64,200.13,0.005
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111275,2,shrub,juvenile,natural environment,35.5,1,0.82,0.312,55.02,176.35,0.0057
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111275,3,shrub,juvenile,natural environment,35.5,1,0.825,0.305,59.09,193.74,0.0052
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111281,1,shrub,mature,natural environment,82.1,1,1.074,0.42,83.36,198.48,0.005
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111281,2,shrub,mature,natural environment,82.1,1,1.057,0.395,80.61,204.08,0.0049
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111281,3,shrub,mature,natural environment,82.1,1,1.175,0.419,86.71,206.95,0.0048
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,111281,4,shrub,mature,natural environment,82.1,1,0.992,0.361,74.28,205.76,0.0049
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,112007,1,shrub,juvenile,natural environment,22.8,1,0.618,0.212,60.42,285,0.0035
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,112007,2,shrub,juvenile,natural environment,22.8,1,0.738,0.255,60.82,238.51,0.0042
9/7/2012,38.8935,78.1454,302,havi,Hamamelis virginiana,112007,3,shrub,juvenile,natural environment,22.8,1,1.249,0.422,111,263.03,0.0038
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,10167,1,shrub,juvenile,natural environment,17.2,5,0.248,0.103,15.62,151.65,0.0066
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,10167,2,shrub,juvenile,natural environment,17.2,5,0.259,0.102,17.13,167.94,0.006
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,10167,3,shrub,juvenile,natural environment,17.2,5,0.344,0.14,22.43,160.21,0.0062
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,10167,4,shrub,juvenile,natural environment,17.2,5,0.296,0.114,22.69,199.04,0.005
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,10167,5,shrub,juvenile,natural environment,17.2,5,0.412,0.181,27.83,153.76,0.0065
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,20120,1,shrub,mature,natural environment,42.1,5,0.133,0.058,10.83,186.72,0.0054
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,20120,2,shrub,mature,natural environment,42.1,5,0.305,0.12,22.18,184.83,0.0054
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,20120,3,shrub,mature,natural environment,42.1,5,0.294,0.122,21.49,176.15,0.0057
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,20120,4,shrub,mature,natural environment,42.1,5,0.227,0.109,15.78,144.77,0.0069
10/1/2012,38.8935,78.1454,302,ilve,Ilex verticillata,20120,5,shrub,mature,natural environment,42.1,5,0.24,0.098,17.11,174.59,0.0057
9/21/2012,38.8935,78.1454,302,ilve,Ilex verticillata,40957,1,shrub,mature,natural environment,33,4,0.248,0.083,20.78,250.36,0.004
9/21/2012,38.8935,78.1454,302,ilve,Ilex verticillata,40957,2,shrub,mature,natural environment,33,4,0.306,0.101,26.24,259.8,0.0038
9/21/2012,38.8935,78.1454,302,ilve,Ilex verticillata,40957,3,shrub,mature,natural environment,33,4,0.257,0.086,21.44,249.3,0.004
9/21/2012,38.8935,78.1454,302,ilve,Ilex verticillata,40957,4,shrub,mature,natural environment,33,4,0.219,0.077,18.97,246.36,0.0041
9/21/2012,38.8935,78.1454,302,ilve,Ilex verticillata,40957,5,shrub,mature,natural environment,33,4,0.158,0.054,13.1,242.59,0.0041
10/12/2012,38.8935,78.1454,302,ilve,Ilex verticillata,50577,1,shrub,mature,natural environment,63.1,5,0.189,0.084,10.66,126.9,0.0079
10/12/2012,38.8935,78.1454,302,ilve,Ilex verticillata,50577,2,shrub,mature,natural environment,63.1,5,0.121,0.051,7.92,155.29,0.0064
10/12/2012,38.8935,78.1454,302,ilve,Ilex verticillata,50577,3,shrub,mature,natural environment,63.1,5,0.195,0.078,12.92,165.64,0.006
10/12/2012,38.8935,78.1454,302,ilve,Ilex verticillata,50577,4,shrub,mature,natural environment,63.1,5,0.132,0.055,10.4,189.09,0.0053
10/12/2012,38.8935,78.1454,302,ilve,Ilex verticillata,50577,5,shrub,mature,natural environment,63.1,5,0.102,0.041,8.18,199.51,0.005
10/4/2012,38.8935,78.1454,302,juci,Juglans cinerea,12253,1,tree,mature,natural environment,225.5,5,3.682,1.26,259.38,205.86,0.0049
10/4/2012,38.8935,78.1454,302,juci,Juglans cinerea,12253,2,tree,mature,natural environment,225.5,5,4.429,1.637,328,200.37,0.005
10/4/2012,38.8935,78.1454,302,juci,Juglans cinerea,12253,3,tree,mature,natural environment,225.5,5,8.298,3.26,547.32,167.89,0.006
10/11/2012,38.8935,78.1454,302,juni,Juglans nigra,eka21,1,tree,mature,natural environment,851,5,6.098,2.394,357.69,149.41,0.0067
9/26/2012,38.8935,78.1454,302,juni,Juglans nigra,eka6,1,tree,mature,natural environment,359.8,5,6.629,2.693,171.11,63.54,0.0157
9/26/2012,38.8935,78.1454,302,juni,Juglans nigra,eka6,2,tree,mature,natural environment,359.8,5,10.986,4.526,277.93,61.41,0.0163
9/26/2012,38.8935,78.1454,302,juni,Juglans nigra,eka6,3,tree,mature,natural environment,359.8,5,7.642,3.112,347.71,111.73,0.0089
10/4/2012,38.8935,78.1454,302,libe,Lindera benzoin,10554,1,shrub,mature,natural environment,78.2,4,0.278,0.074,24.15,326.35,0.0031
10/4/2012,38.8935,78.1454,302,libe,Lindera benzoin,10554,2,shrub,mature,natural environment,78.2,4,0.363,0.104,29.37,282.4,0.0035
10/4/2012,38.8935,78.1454,302,libe,Lindera benzoin,10554,3,shrub,mature,natural environment,78.2,4,0.527,0.154,38.61,250.71,0.004
10/4/2012,38.8935,78.1454,302,libe,Lindera benzoin,10554,4,shrub,mature,natural environment,78.2,4,0.42,0.116,34.27,295.43,0.0034
10/4/2012,38.8935,78.1454,302,libe,Lindera benzoin,10554,5,shrub,mature,natural environment,78.2,4,0.369,0.101,30.12,298.22,0.0034
10/12/2012,38.8935,78.1454,302,libe,Lindera benzoin,22268,1,shrub,mature,natural environment,39,4,0.495,0.152,39.74,261.45,0.0038
10/12/2012,38.8935,78.1454,302,libe,Lindera benzoin,22268,2,shrub,mature,natural environment,39,4,0.312,0.095,25.65,270,0.0037
10/12/2012,38.8935,78.1454,302,libe,Lindera benzoin,22268,3,shrub,mature,natural environment,39,4,0.311,0.096,25.14,261.88,0.0038
10/12/2012,38.8935,78.1454,302,libe,Lindera benzoin,22268,4,shrub,mature,natural environment,39,4,0.857,0.271,69.11,255.02,0.0039
10/12/2012,38.8935,78.1454,302,libe,Lindera benzoin,22268,5,shrub,mature,natural environment,39,4,0.641,0.189,49.99,264.5,0.0038
9/21/2012,38.8935,78.1454,302,libe,Lindera benzoin,41002,1,shrub,juvenile,natural environment,22.5,4,0.61,0.213,35.26,165.54,0.006
9/21/2012,38.8935,78.1454,302,libe,Lindera benzoin,41002,2,shrub,juvenile,natural environment,22.5,4,0.722,0.241,44.74,185.64,0.0054
9/21/2012,38.8935,78.1454,302,libe,Lindera benzoin,41002,3,shrub,juvenile,natural environment,22.5,4,0.592,0.198,40.68,205.45,0.0049
9/21/2012,38.8935,78.1454,302,libe,Lindera benzoin,41002,4,shrub,juvenile,natural environment,22.5,4,0.701,0.233,44.68,191.76,0.0052
9/21/2012,38.8935,78.1454,302,libe,Lindera benzoin,41002,5,shrub,juvenile,natural environment,22.5,4,0.51,0.174,29.59,170.06,0.0059
9/14/2012,38.8935,78.1454,302,libe,Lindera benzoin,131095,1,shrub,juvenile,natural environment,14.1,1,0.248,0.074,19.53,263.92,0.0038
9/14/2012,38.8935,78.1454,302,libe,Lindera benzoin,131095,2,shrub,juvenile,natural environment,14.1,1,0.3,0.084,25.37,302.02,0.0033
9/14/2012,38.8935,78.1454,302,libe,Lindera benzoin,131095,3,shrub,juvenile,natural environment,14.1,1,0.293,0.083,22.5,271.08,0.0037
10/15/2012,38.8935,78.1454,302,libe,Lindera benzoin,Q132,1,shrub,mature,natural environment,44.1,5,0.496,0.156,34.44,220.77,0.0045
10/15/2012,38.8935,78.1454,302,libe,Lindera benzoin,Q132,2,shrub,mature,natural environment,44.1,5,0.357,0.106,25.66,242.08,0.0041
10/15/2012,38.8935,78.1454,302,libe,Lindera benzoin,Q132,3,shrub,mature,natural environment,44.1,5,0.416,0.137,29.21,213.21,0.0047
10/15/2012,38.8935,78.1454,302,libe,Lindera benzoin,Q132,4,shrub,mature,natural environment,44.1,5,0.359,0.1,25.18,251.8,0.004
10/15/2012,38.8935,78.1454,302,libe,Lindera benzoin,Q132,5,shrub,mature,natural environment,44.1,5,0.453,0.132,33.61,254.62,0.0039
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,12428,1,tree,mature,natural environment,187.2,4,1.672,0.513,98.58,192.16,0.0052
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,12428,2,tree,mature,natural environment,187.2,4,1.9,0.534,118.991,222.83,0.0045
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,12428,3,tree,mature,natural environment,187.2,4,3.214,0.988,179.922,182.11,0.0055
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,12428,4,tree,mature,natural environment,187.2,4,1.837,0.574,105.595,183.96,0.0054
9/6/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,70365,1,tree,juvenile,natural environment,13,1,2.097,0.527,165.8,314.61,0.0032
9/6/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,70365,2,tree,juvenile,natural environment,13,1,1.757,0.451,156.106,346.13,0.0029
9/6/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,70365,3,tree,juvenile,natural environment,13,1,1.405,0.355,121.938,343.49,0.0029
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_1,1,tree,mature,natural environment,746.58,4,1.765,0.546,92.52,169.45,0.0059
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_1,2,tree,mature,natural environment,746.58,4,1.862,0.57,90.994,159.64,0.0063
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_1,3,tree,mature,natural environment,746.58,4,2.41,0.724,118.518,163.7,0.0061
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_1,4,tree,mature,natural environment,746.58,4,2.558,0.874,137.309,157.1,0.0064
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_1,5,tree,mature,natural environment,746.58,4,1.99,0.613,93.946,153.26,0.0065
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_2,1,tree,mature,natural environment,310,5,2.385,0.77,121.047,157.2,0.0064
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_2,2,tree,mature,natural environment,310,5,2.386,0.687,116.343,169.35,0.0059
9/26/2012,38.8935,78.1454,302,litu,Liriodendron tulipifera,eka9_2,3,tree,mature,natural environment,310,5,2.815,0.857,150.764,175.92,0.0057
10/5/2012,38.8935,78.1454,302,loma,Lonicera maackii,70217,1,shrub,juvenile,natural environment,19,4,0.303,0.116,15.136,130.48,0.0077
10/5/2012,38.8935,78.1454,302,loma,Lonicera maackii,70217,2,shrub,juvenile,natural environment,19,4,0.286,0.107,14.754,137.89,0.0073
10/5/2012,38.8935,78.1454,302,loma,Lonicera maackii,70217,3,shrub,juvenile,natural environment,19,4,0.1,0.121,15.048,124.36,0.008
10/5/2012,38.8935,78.1454,302,loma,Lonicera maackii,70217,4,shrub,juvenile,natural environment,19,4,0.242,0.095,12.602,132.65,0.0075
9/17/2012,38.8935,78.1454,302,loma,Lonicera maackii,100417,1,shrub,mature,natural environment,46.6,1,0.309,0.124,20.085,161.98,0.0062
9/17/2012,38.8935,78.1454,302,loma,Lonicera maackii,100417,2,shrub,mature,natural environment,46.6,1,0.392,0.136,23.509,172.86,0.0058
9/17/2012,38.8935,78.1454,302,loma,Lonicera maackii,100417,3,shrub,mature,natural environment,46.6,1,0.308,0.124,20.043,161.64,0.0062
9/17/2012,38.8935,78.1454,302,loma,Lonicera maackii,100417,4,shrub,mature,natural environment,46.6,1,0.238,0.095,12.934,NA,NA
9/17/2012,38.8935,78.1454,302,loma,Lonicera maackii,100417,5,shrub,mature,natural environment,46.6,1,0.247,0.099,25.053,253.06,0.004
10/10/2012,38.8935,78.1454,302,loma,Lonicera maackii,120766,1,shrub,juvenile,natural environment,21.2,3,0.465,0.176,27.95,158.81,0.0063
10/10/2012,38.8935,78.1454,302,loma,Lonicera maackii,120766,2,shrub,juvenile,natural environment,21.2,3,0.31,0.115,20.06,174.43,0.0057
10/10/2012,38.8935,78.1454,302,loma,Lonicera maackii,120766,3,shrub,juvenile,natural environment,21.2,3,0.429,0.165,25.37,153.76,0.0065
10/10/2012,38.8935,78.1454,302,loma,Lonicera maackii,120766,4,shrub,juvenile,natural environment,21.2,3,0.381,0.149,20.211,135.64,0.0074
10/10/2012,38.8935,78.1454,302,loma,Lonicera maackii,120766,5,shrub,juvenile,natural environment,21.2,3,0.561,0.217,29.384,135.41,0.0074
9/14/2012,38.8935,78.1454,302,loma,Lonicera maackii,141004,1,shrub,juvenile,natural environment,26.5,1,0.334,0.119,27.286,229.29,0.0044
9/14/2012,38.8935,78.1454,302,loma,Lonicera maackii,141004,2,shrub,juvenile,natural environment,26.5,1,0.332,0.115,26.823,233.24,0.0043
9/14/2012,38.8935,78.1454,302,loma,Lonicera maackii,141004,3,shrub,juvenile,natural environment,26.5,1,0.365,0.129,28.603,221.73,0.0045
9/14/2012,38.8935,78.1454,302,loma,Lonicera maackii,141004,4,shrub,juvenile,natural environment,26.5,1,0.253,0.087,18.586,213.63,0.0047
9/14/2012,38.8935,78.1454,302,loma,Lonicera maackii,141004,5,shrub,juvenile,natural environment,26.5,1,0.35,0.12,25.053,208.78,0.0048
10/12/2012,38.8935,78.1454,302,loma,Lonicera maackii,eka22,1,shrub,juvenile,natural environment,10,2,0.09,0.039,9.214,236.26,0.0042
10/12/2012,38.8935,78.1454,302,loma,Lonicera maackii,eka22,2,shrub,juvenile,natural environment,10,3,0.124,0.053,11.849,223.57,0.0045
10/12/2012,38.8935,78.1454,302,loma,Lonicera maackii,eka22,3,shrub,juvenile,natural environment,10,4,0.077,0.029,8.04,277.24,0.0036
10/12/2012,38.8935,78.1454,302,loma,Lonicera maackii,eka22,4,shrub,juvenile,natural environment,10,5,0.078,0.032,8.146,254.56,0.0039
9/19/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,121414,1,tree,mature,natural environment,361,5,2,0.103,22.849,221.83,0.0045
9/19/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,121414,2,tree,mature,natural environment,361,5,0.288,0.098,21.663,221.05,0.0045
9/19/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,121414,3,tree,mature,natural environment,361,5,1.02,0.329,70.197,213.36,0.0047
9/19/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,121414,4,tree,mature,natural environment,361,5,0.397,0.128,33.004,257.84,0.0039
9/19/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,121414,5,tree,mature,natural environment,361,5,0.774,0.227,57.486,253.24,0.0039
9/14/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,131114,1,tree,juvenile,natural environment,13.1,1,1.353,0.337,117.641,349.08,0.0029
9/14/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,131114,2,tree,juvenile,natural environment,13.1,1,0.469,0.103,46.485,451.31,0.0022
9/14/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,131114,3,tree,juvenile,natural environment,13.1,1,0.458,0.129,40.622,314.9,0.0032
10/10/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,132185,1,tree,mature,natural environment,59,4,0.234,0.068,18.079,265.87,0.0038
10/10/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,132185,2,tree,mature,natural environment,59,4,0.302,0.106,19.51,184.06,0.0054
10/10/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,132185,3,tree,mature,natural environment,59,4,0.379,0.135,25.197,186.64,0.0054
10/10/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,132185,4,tree,mature,natural environment,59,4,0.461,0.159,29.473,185.36,0.0054
10/5/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,160936,1,tree,mature,natural environment,205.5,2,0.758,0.286,46.241,161.68,0.0062
10/5/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,160936,2,tree,mature,natural environment,205.5,2,0.594,0.209,39.187,187.5,0.0053
10/5/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,160936,3,tree,mature,natural environment,205.5,2,0.356,0.111,25.537,230.06,0.0043
10/5/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,160936,4,tree,mature,natural environment,205.5,2,0.272,0.091,19.981,219.57,0.0046
10/5/2012,38.8935,78.1454,302,nysy,Nyssa sylvatica,160936,5,tree,mature,natural environment,205.5,2,0.566,0.2,37.742,188.71,0.0053
10/12/2012,38.8935,78.1454,302,pato,Paulownia tomentosa,Q516,1,tree,mature,natural environment,53.1,5,17.64,4.504,1019.718,226.4,0.0044
10/12/2012,38.8935,78.1454,302,pato,Paulownia tomentosa,Q516,2,tree,mature,natural environment,53.1,5,21.475,5.515,1196.006,216.86,0.0046
10/12/2012,38.8935,78.1454,302,pato,Paulownia tomentosa,Q516,3,tree,mature,natural environment,53.1,5,18.998,4.757,1097.061,230.62,0.0043
10/12/2012,38.8935,78.1454,302,pato,Paulownia tomentosa,Q516,4,tree,mature,natural environment,53.1,5,22.071,5.732,1183.207,206.42,0.0048
9/19/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,151663,1,tree,mature,natural environment,498,5,4.904,2.042,233.347,114.27,0.0088
9/19/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,151663,2,tree,mature,natural environment,498,5,4.617,1.584,290.408,183.34,0.0055
9/19/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,151663,3,tree,mature,natural environment,498,5,3.82,1.592,150.796,94.72,0.0106
9/19/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,151663,4,tree,mature,natural environment,498,5,3.755,1.566,183.738,117.33,0.0085
10/10/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,152150,1,tree,mature,natural environment,245,5,2.329,0.6,221.975,369.96,0.0027
