"census","genus","species","sp","ninit","ndead","mean.timint","mortality.rates.yr.1","ci.lo","ci.hi"
"census 2018 and 2019","Paulownia","tomentosa","pato",3,1,0.896189824321241,36.3920784861097,0.937263283141532,92.826671004215
"census 2018 and 2019","Pinus","pungens","pipu",1,0,0.917180013689254,0,0,98.2082542516994
"census 2018 and 2019","Pinus","strobus","pist",82,3,1.19934558688503,3.05985337362168,0.634854841333587,8.68290409547169
"census 2018 and 2019","Pinus","virginiana","pivi",3,0,0.915354779831166,0,0,73.9025667903194
"census 2018 and 2019","Platanus","occidentalis","ploc",27,0,0.962810860141456,0,0,13.2294053388937
"census 2018 and 2019","Prunus","avium","prav",40,0,0.957837097878166,0,0,9.17916746948637
"census 2018 and 2019","Prunus","serotina","prse",11,0,1.00927135834733,0,0,28.2707853258903
"census 2018 and 2019","Quercus","alba","qual",369,5,1.05484419662814,1.28501739625828,0.418492840727669,2.97318161858743
"census 2018 and 2019","Quercus","coccinea","quco",1,0,1.23750855578371,0,0,94.9252457252802
"census 2018 and 2019","Quercus","falcata","qufa",1,0,1.31690622861054,0,0,93.9261100444869
"census 2018 and 2019","Quercus","michauxii","qumi",2,0,1.07597535934292,0,0,81.9892713719255
"census 2018 and 2019","Quercus","prinus","qupr",203,4,0.927052460862558,2.12383497105343,0.581748553443984,5.34829019621076
"census 2018 and 2019","Quercus","rubra","quru",347,10,0.97741273100616,2.94745048726246,1.42232933796665,5.35352776156102
"census 2018 and 2019","Quercus","velutina","quve",256,8,1.01186045516769,3.08894220343797,1.34280103700753,5.99549664145603
"census 2018 and 2019","Robinia","pseudoacacia","rops",4,2,1.072553045859,47.5997651847458,6.3161757195953,91.8901799739996
"census 2018 and 2019","Sassafras","albidum","saal",47,1,0.979975825360071,2.17065948984636,0.0549532680178322,11.5107238081065
"census 2018 and 2019","Tilia","americana","tiam",125,0,0.896416153319644,0,0,3.23851307823505
"census 2018 and 2019","Ulmus","americana","ulam",8,0,0.926420260095825,0,0,39.2092773203079
"census 2018 and 2019","Ulmus","rubra","ulru",94,8,0.933374109834418,9.08968495921414,4.00808789014179,17.1259419815887
"census 2018 and 2019","Viburnum","prunifolium","vipr",15,0,0.902395619438741,0,0,23.8545548991275
