quadrat,tag,stem,sp,lx,ly,codes.2013,dbh.2013,status.2015,status.2016,status. 2017,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,DE.count,Old comments,2018 comments,cored,Date,surveyors
526,52283,1,litu,4.8,2.8,,101.4000015,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52284,1,quve,9.2,1.4,DS,555,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52285,1,quve,9.7,3.2,DS,507,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52287,1,quru,4,8.5,,676.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52288,1,litu,0.9,6.9,,306.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52290,1,unk,4,3.3,DS,402.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52291,1,litu,11.3,1.1,,180.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52292,1,caovl,15.3,1.2,,101,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52293,1,cato,17,2.9,DC,293,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52295,1,qual,20,5.5,,546.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52297,1,cato,17.3,15.5,,152.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52300,1,litu,12,5.2,,242.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52301,1,litu,17.6,12.9,,425.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52302,1,cato,19.7,16.2,,229.5,A,A,DS,PD,231,2,I,U,BB,F,AN,,,,,,,sapsucker damage,,,6/4/2018,Prestipino
526,52303,1,caovl,16.2,17.3,,162.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52304,1,cato,10.6,11.8,,101,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52305,1,cagl,9.1,10.6,,638.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52306,1,quru,9.1,12.6,,309.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52307,1,litu,9.3,16.3,,163.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
526,52308,1,litu,9.3,18.1,,184.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52309,1,qual,1.6,1.2,,339.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52311,1,cato,7,5.1,,295.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52312,1,cato,7.2,7.1,,312,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52313,1,caovl,4.4,7.7,,199.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52315,1,quru,3.4,5.3,DC,137.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52317,1,quve,16.9,5,,484,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52317,2,quve,16.9,5,DC,251.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52319,1,cagl,12.6,9.3,,465.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52320,1,qual,15.3,5.9,,487.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52321,1,litu,15.1,4.2,,119.4000015,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52323,1,qupr,18.2,12.1,,496.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52326,1,quru,13.7,16.5,,264.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52327,1,caovl,11.2,19.6,,455,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52330,1,qupr,5.9,10.6,,440.1000061,A,A,A,DC,411,2,CD,UP,,,,,,,,,,,,yes,6/4/2018,Prestipino
527,52332,1,cato,6.2,14.8,M,291.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
527,52334,1,acru,5.4,17.4,,107.4000015,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52336,1,unk,1,0.2,DC,271,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/5/2018,Prestipino
528,52339,1,qupr,8.6,7.7,,110.9000015,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52340,1,frni,10.3,9,,185,A,A,A,A,,,I,,,,,,,1,0,none,,sp=frni; prev caovl,,,6/4/2018,Prestipino
528,52342,1,caovl,1.4,8.4,,283.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52343,1,quru,16.2,2.4,,392,A,A,DS,PD,415,3,CD,U,F,,,,,,,,,,,,6/5/2018,Prestipino
528,52344,1,cagl,14.3,5.9,,268.3999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52345,1,cagl,12.2,2.5,,161.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52347,1,litu,13.7,10.2,,404.5,A,A,A,A,,,,,,,,,,,,,,Tag on ground,,,6/4/2018,Prestipino
528,52348,1,litu,17.7,14.8,,262.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52349,1,litu,17.6,19.3,,277.3999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52350,1,litu,17.9,19.3,,154.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52355,1,unk,4.7,18,DC,156.3999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/5/2018,Prestipino
528,52356,1,litu,2,18.3,,386.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
528,52357,1,cato,0.1,16,,319.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52358,1,litu,9.7,2.2,,510,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52359,1,cato,9.9,6.1,,145,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52360,1,cato,8.9,9.1,,147.3000031,DS,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52362,1,litu,2.7,8.2,,476.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52365,1,litu,15.7,2.6,,491.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52366,1,litu,19.6,5.9,,150.8999939,DS,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52367,1,nysy,15.2,5.3,,225.6999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52368,1,unk,14.1,5.6,DS,217.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52369,1,cato,11.3,3,,231.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52370,1,litu,14.7,12.9,,436,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52373,1,saal,12.5,19.5,,126.9000015,DS,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52377,1,litu,9.2,16.1,,503.7000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
529,52384,1,caovl,1.2,13.1,,116.8000031,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52385,1,litu,4.7,0.7,,615.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52387,1,litu,9.3,1.5,,525.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52388,1,litu,7.4,6.9,,255.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52389,1,caovl,7.1,9.1,,301.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52395,1,litu,10.1,9.6,"DS,R",164.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52397,1,cato,19.5,14.8,B,209.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52398,1,litu,14.2,17.4,,357,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52400,1,litu,4.9,12.3,,125.8000031,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52401,1,litu,8.3,16.4,,141.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52402,1,litu,9.8,19.9,,436.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52403,1,quve,6.6,17.7,,777.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52405,1,unk,3.1,18.4,DC,184,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
530,52406,1,litu,1.7,18,,268.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52409,1,litu,3.1,3.7,,295.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52410,1,litu,5.1,4.7,,179,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52413,1,litu,6.3,10,,463.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52414,1,litu,10.7,1.5,,223,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52415,1,litu,15.4,0.7,,356.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52416,1,cato,17.4,1.6,,125.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52418,1,litu,19.5,7.9,,336,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52419,1,litu,17.6,7.7,,151.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52421,1,litu,15.1,6.5,,670,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52423,1,litu,14,12.7,,334.2999878,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52427,1,cato,19.7,18.8,,200.5,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52428,1,qupr,16.6,19.2,,669.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52434,1,litu,7.4,19.6,,620,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52436,1,litu,4.2,17.7,,526,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
531,52438,1,litu,4.3,13.5,,146.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52439,1,litu,5.7,3.2,,144.3000031,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52440,1,litu,10,3.2,,175.8000031,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52442,1,litu,1.9,9.4,,503,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52443,1,litu,2.7,5.7,,556.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52444,1,litu,1.9,5.5,,278.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52449,1,litu,15.4,6.4,,545,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52451,1,litu,11.6,12.5,,465.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52460,1,cagl,16.1,17,,456.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52461,1,unk,13.7,16.5,DS,220.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52462,1,qupr,18,10.4,,373,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52464,1,caovl,6,14.3,,114.5999985,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52465,1,unk,7.2,15.1,DS,235,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52466,1,cagl,9.3,15.4,,156.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
532,52467,1,litu,0.4,15.1,,202.8000031,A,A,A,A,,,,,,,,,,,,,,,,,6/4/2018,Prestipino
601,60001,1,ulru,15.6,0.1,DC,230.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60002,1,fram,13.4,0.3,B,32.20000076,A,A,A,A,,,S,,,,,,,2,0,VB,,,Break @ ~2m,,7/2/2018,Prestipino
601,60003,1,caco,12.3,2.6,,229.5,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60006,1,ulru,6.1,2.2,DC,125.6999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60007,1,unk,7.6,3.7,DC,603.2000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60013,1,quve,14,7.3,DN,484.2999878,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60015,1,qual,10.4,9.2,M,518.7999878,A,A,AU,A,,,,,,,,,,,,,,gall wasp,wilt,,7/2/2018,Prestipino
601,60015,2,qual,10.4,9.2,S,181.8999939,A,A,AU,A,,,,,,,,,,,,,,gall wasp,wilt,,7/2/2018,Prestipino
601,60016,1,qual,12.9,11.7,,521,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60019,1,unk,19.1,15.8,DC,290.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60020,1,qupr,9.4,20,,182.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60202,1,ulru,3.7,1.2,DC,164.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60203,1,quru,1.7,2,,107.3000031,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60205,1,fram,3,2.299999952,,59,No sampled,AU,DS,PD,,,I,,,,,,,4,,,,,,,7/2/2018,Prestipino
601,60206,1,quve,5,5.3,,544.5999756,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60209,1,litu,1.6,10.3,M,693.5,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60210,1,qual,4.2,14.8,,221.8000031,A,A,A,A,,,,,,,,,,,,,,,,,7/2/2018,Prestipino
601,60212,1,qual,1.6,16.5,,324.8999939,A,A,A,A,,,,,,,,,,,,,,gall wasp,,,7/2/2018,Prestipino
602,60022,1,qupr,13.3,1.1,,302.5,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60023,1,qupr,14.3,2.3,,164.6999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60024,1,amar,12.1,5.5,L,125,A,A,A,A,,,,,,,,,,,,,,,"leaning, crown broken",,7/3/2018,Prestipino
602,60026,1,qupr,12.2,7.1,,162,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60033,1,cato,11.8,15.9,,359,A,A,A,A,,,,,,,,,,,,,,,tag missing,,7/3/2018,Prestipino
602,60035,1,prav,18.2,16.3,,251.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60036,1,cagl,18.6,19.3,,407,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60214,1,caca,3.7,5.1,,154,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60216,1,qual,5.7,3.9,DC,117,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60219,1,cato,7.2,8.2,,219,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60222,1,fagr,9,12.1,,185.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60225,1,prav,3.1,19.1,,306.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
602,60226,1,cagl,4.2,18.6,,111.6999969,A,A,A,A,,,,,,,,,,,,,,,,,7/3/2018,Prestipino
603,60040,1,cato,14.3,3.7,DS,408.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60040,2,cato,14.3,3.7,,321.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60043,1,cagl,10.7,6.3,,302.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60050,1,cagl,13.8,8.3,,282,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60055,1,quru,13.9,10.6,M,168.8000031,A,A,AU,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60059,1,cagl,14,13.6,,545.4000244,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60060,1,qual,13.3,14.8,M,231.6999969,A,AU,DS,PD,247,3,I,U,F,K,BB,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60061,1,cagl,12.8,15.7,,248,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60232,1,qupr,5.8,2.4,,546.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60236,1,prav,9.6,2.8,,112.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60237,1,cagl,6.9,7.7,,339,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60241,1,nysy,0.9,9.3,,145.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60243,1,quru,7.8,8.9,,191.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60247,1,nysy,4.5,15.3,,145.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
603,60250,1,cagl,7,18.3,,467.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60067,1,saal,17.2,4.2,,265.1000061,A,A,A,A,,,,,,,,,,,,,,crushed by 60071,crushed by 60072,,6/7/2018,Prestipino/Terrell
604,60071,1,unk,17.5,6.5,DC,245.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60073,1,litu,13.3,11.7,,371.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60078,1,qual,18,17.8,,626.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60080,1,litu,15.9,17.2,,134.5,A,A,A,A,,,,,,,,,,,,,,stump sprouts,,,6/7/2018,Prestipino/Terrell
604,60083,1,litu,15.9,19.6,,192.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60252,1,cagl,6.5,0.2,,204.8000031,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60256,1,cagl,12,2.2,,484.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60263,1,fram,4,7.3,,442.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60265,1,cagl,4.4,7.8,,197,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60266,1,cato,5.5,9.2,,504.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60268,1,cagl,2.7,11.2,,129.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60272,1,cagl,6.3,19.4,,492.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
604,60275,1,nysy,7.1,19.7,,176.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60086,1,fagr,10.7,0.8,,186.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60087,1,cagl,9.3,3.9,,305.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60088,1,casp,16.1,3.8,DC,330.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60090,1,litu,15.6,5.6,,291.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60096,1,litu,10.2,6.6,,400,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60097,1,caca,13.7,12.1,M,102,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60106,1,litu,16.9,13.3,,312,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60108,1,cagl,10,15.5,M,300,A,A,A,DS,301,3,I,U,BB,K,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60108,2,cagl,9.6,14.8,S,288,A,A,A,DS,279,4,I,R,F,BB,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60111,1,fagr,10.4,14.6,,435,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60277,1,casp,0.7,1.1,DC,150.3000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60281,1,nysy,4.9,3.2,,103,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60287,1,litu,2.1,9,,454,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60295,1,fagr,3.2,14.2,,125.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
605,60298,1,litu,5.7,16.9,,213,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60113,1,litu,19,18.7,,489,A,A,A,A,,,,,,,,,,,,,,Y cordinate wrong,,,6/7/2018,Prestipino/Terrell
606,60116,1,quru,14.4,4.2,,391,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60121,1,qual,16.2,7.7,,709,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60124,1,caovl,14.2,15.8,,300,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60125,1,litu,19.6,15.8,,105,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60126,1,litu,19,14.8,,200,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60127,1,qupr,13.5,17.8,,557,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60129,1,fagr,9.5,17.4,,159.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60130,1,litu,5.6,18.4,,170,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60131,1,litu,5.1,17.2,,129,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60301,1,cagl,8,1,,320.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60306,1,litu,6.7,4.3,,272,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60312,1,unk,2.7,7.6,DC,476.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60315,1,qual,1.8,12.2,,548,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,60317,1,litu,6.4,15.5,,124.5999985,A,A,A,A,,,,,,,,,,,,,,,Break @ ~4m,,6/7/2018,Prestipino/Terrell
606,60318,1,qupr,7.8,11.2,DS,327.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
606,63152,1,litu,0,5,,355.3999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60134,1,quve,18.4,11.8,,510.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60135,1,fagr,16.6,3.5,,134,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60138,1,litu,13.4,7.2,,225,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60140,1,cagl,19.6,7.1,,175,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60141,1,qupr,12,9.7,,650.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60141,2,qupr,12,9.7,DS,403.3999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60143,1,quru,16.2,13.9,,288.7000122,A,A,A,AU,,,,CR,,,,,,,,,,,being crushed by 070189,,6/7/2018,Prestipino/Terrell
607,60145,1,fagr,13,16.1,,219.5,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60327,1,qupr,7.6,6.9,,519,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60331,1,qual,3.3,8.3,,441,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60333,1,qupr,2.8,9.1,,385.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60337,1,qupr,10,9,,180.6000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
607,60339,1,fagr,6.2,7.6,,171.3999939,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
608,60148,1,saal,12.6,16,,106.1999969,A,DS,PD,PD,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
608,60160,1,cato,20,12,,165.8000031,A,A,A,A,,,,,,,,,,,,,,Tag lost,tag missing,,6/7/2018,Prestipino/Terrell
608,60161,1,qupr,17.5,11.7,,867,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
608,60163,1,cato,15.3,17.9,,134.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
608,60164,1,caovl,15.3,17.5,,101.9000015,A,A,A,A,,,,,,,,,,,,,,,,,6/7/2018,Prestipino/Terrell
